Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(48)
3.797946940426549e-07,0.041168933244172715,1.7331505412314806e-06,3.1771955633935844e-10,3.0559628637669033e-06,5.582025866790313e-37,3.175701255804941e-06,1.0377319565310423e-39,1.1989026398250318e-25,9.964114790475982e-23,0.938,3.427913710542079e-15,0.0011912890014641228,1.1458800706578832e-10,7.234566563702206e-11,6.875360025034643e-05,0.0,0.0,0.024576173762370018,0.009404715874055072,0.04999622321521306,1.6583838629816376e-25,6.002272719340388e-29,0.0019295128168974273,7.057927654665674e-31,9.181193012164217e-28
3.82808726257715e-07,0.041168933244172715,1.7296149233929597e-06,3.1832829973334985e-10,3.0548787998124126e-06,5.942608863417864e-37,3.179965192513825e-06,1.0975996294459183e-39,1.2582136580398647e-25,1.0060021513562147e-22,0.938,3.550478477276765e-15,0.0012000295892355766,1.167541404105168e-10,7.293232752283757e-11,6.873003432528358e-05,0.0,0.0,0.02456745709290705,0.009400347527982189,0.049996220403064534,1.7384662289305629e-25,6.272589983503741e-29,0.0019295399156653292,7.5165156893240085e-31,9.64639367071318e-28
3.8582275847277514e-07,0.041168933244172715,1.72610923547585e-06,3.189146502938199e-10,3.053796013127287e-06,6.322868830855933e-37,3.184195409660442e-06,1.160354139210913e-39,1.3198886903504897e-25,1.0155472976468833e-22,0.938,3.676262818543394e-15,0.0012087598976246855,1.189378416245872e-10,7.35192101036864e-11,6.87064945104098e-05,0.0,0.0,0.02455875067923321,0.009395984305686075,0.04999621762146734,1.82158748107113e-25,6.552635099483099e-29,0.0019295669583979424,8.000323193268757e-31,1.0130199452667912e-27
3.8883679068783526e-07,0.041168933244172715,1.7226333454105964e-06,3.19478899826912e-10,3.0527145012784007e-06,6.723675626028256e-37,3.188391711460811e-06,1.2261064490102597e-39,1.3839979247729198e-25,1.0250462181226355e-22,0.938,3.805317928423522e-15,0.001217479946569348,1.2113895246485012e-10,7.410629384974106e-11,6.868298076428378e-05,0.0,0.0,0.024550054501782215,0.00939162619718182,0.04999621487045582,1.9078293158060986e-25,6.842667540963855e-29,0.0019295939452686447,8.510477418029501e-31,1.0633141717129243e-27
3.918508229028954e-07,0.041168933244172715,1.7191871210951158e-06,3.2002133994286914e-10,3.0516342618386395e-06,7.145927937042883e-37,3.192553905382254e-06,1.2949706232506436e-39,1.450612823670251e-25,1.0344982420166554e-22,0.938,3.937695121260123e-15,0.0012261897559549826,1.2335731356796523e-10,7.469355922875191e-11,6.865949304559257e-05,0.0,0.0,0.024541368541036904,0.009387273192511588,0.04999621215006269,1.9972745726470377e-25,7.142951090722954e-29,0.0019296208764507175,9.048143655397017e-31,1.115575991770472e-27
3.948648551179555e-07,0.041168933244172715,1.7157704304044655e-06,3.205422619968299e-10,3.0505552923868735e-06,7.590553872978577e-37,3.1966818021676978e-06,1.3670638760813173e-39,1.5198061261826358e-25,1.0439027273401738e-22,0.938,4.0734458217323905e-15,0.0012348893456147218,1.2559276452043365e-10,7.528098670887927e-11,6.863603131314996e-05,0.0,0.0,0.024532692777529033,0.00938292528174451,0.049996209460318984,2.09000722664932e-25,7.453753857464085e-29,0.001929647752117342,9.614526047245665e-31,1.169860155512043e-27
3.978788873330156e-07,0.041168933244172715,1.7123831412003992e-06,3.2104195703056367e-10,3.0494775905079263e-06,8.058511555074553e-37,3.2007752158591975e-06,1.4425066197193698e-39,1.5916518502456075e-25,1.0532590606250046e-22,0.938,4.2126215549544e-15,0.0012435787353296008,1.2784514392776228e-10,7.586855676151369e-11,6.861259552589453e-05,0.0,0.0,0.024524027191839014,0.0093785824549766,0.049996206801254106,2.186112380479866e-25,7.775348291920696e-29,0.0019296745724415876,1.0210868398631193e-30,1.2262222126785086e-27
4.008929195480757e-07,0.041168933244172715,1.7090251213408082e-06,3.2152071571514445e-10,3.0484011537925477e-06,8.550789709080814e-37,3.2048339638206753e-06,1.521422512559615e-39,1.6662252941969917e-25,1.062566656660899e-22,0.938,4.355273936602099e-15,0.0012522579448287527,1.3011428948275405e-10,7.645624986408582e-11,6.858918564288831e-05,0.0,0.0,0.024515371764595745,0.009374244702330638,0.04999620417289576,2.2856762561274825e-25,8.108011202226362e-29,0.0019297013375964068,1.0838454993858258e-30,1.2847185073372314e-27
4.0390695176313584e-07,0.041168933244172715,1.7056962386890428e-06,3.219788282945666e-10,3.0473259798373843e-06,9.068408258527491e-37,3.2088578667598696e-06,1.60393850704872e-39,1.7436030379728391e-25,1.0718249582278933e-22,0.938,4.501454663073123e-15,0.0012609269937895922,1.3240003803291627e-10,7.704404650286386e-11,6.856580162331496e-05,0.0,0.0,0.024506726476476337,0.009369912013956113,0.049996201575269975,2.388786186265625e-25,8.45202376855216e-29,0.0019297280477546244,1.1498611415212731e-30,1.3454061722487518e-27
4.0692098397819596e-07,0.041168933244172715,1.7023963611231194e-06,3.224165845303036e-10,3.0462520662449606e-06,9.61241891867246e-37,3.212846748749495e-06,1.690184897303338e-39,1.8238629438930288e-25,1.0810334358238325e-22,0.938,4.651215501683836e-15,0.001269585901838009,1.3470222564698252e-10,7.763192717573766e-11,6.854244342647815e-05,0.0,0.0,0.024498091308205957,0.00936558438002912,0.04999619900840112,2.495530605277565e-25,8.807671557010862e-29,0.0019297547030889337,1.2192705364053688e-30,1.4083431229487138e-27
4.099350161932561e-07,0.041168933244172715,1.6991253565448097e-06,3.2283427364681227e-10,3.045179410623639e-06,1.018390579088625e-36,3.2168004372476013e-06,1.7802953664522114e-39,1.907084157037566e-25,1.0901915873872423e-22,0.938,4.804608280907896e-15,0.0012782346885485522,1.3702068768054072e-10,7.821987239498968e-11,6.851911101179986e-05,0.0,0.0,0.02448946624055754,0.009361261790752246,0.049996196472311835,2.605999039954125e-25,9.175244532828267e-29,0.0019297813037718855,1.2922147483959284e-30,1.4735880515520152e-27
4.129490484083162e-07,0.041168933244172715,1.6958830928886087e-06,3.232321842779811e-10,3.044108010587606e-06,1.0783985957233846e-36,3.220718763117141e-06,1.8744070336823974e-39,1.9933471052149555e-25,1.0992989380157183e-22,0.938,4.961684880660639e-15,0.0012868733734446177,1.3935525884076275e-10,7.880786269005157e-11,6.849580433881897e-05,0.0,0.0,0.024480851254351652,0.00935694423635452,0.04999619396702312,2.7202820998743853e-25,9.555037072782316e-29,0.0019298078499758841,1.3688392185620178e-30,1.5412004202863741e-27
4.159630806233763e-07,0.041168933244172715,1.692669438130591e-06,3.236106044145256e-10,3.0430378637568355e-06,1.1413810075013836e-36,3.2246015606447324e-06,1.9726605009700046e-39,2.0827334985243094e-25,1.108355039680018e-22,0.938,5.1224972226334706e-15,0.001295501975998631,1.4170577325023144e-10,7.939587861024506e-11,6.847252336718943e-05,0.0,0.0,0.024472246330456214,0.009352631707091281,0.04999619149255423,2.8384714674798716e-25,9.947347976911065e-29,0.001929834341873176,1.4492938473174866e-30,1.6112404547626597e-27
4.189771128384364e-07,0.041168933244172715,1.689484260297141e-06,3.239698213523305e-10,3.041968967757075e-06,1.2074562971017166e-36,3.2284486675586194e-06,2.0751998994760706e-39,2.17532632851311e-25,1.117359470934021e-22,0.938,5.28709726068235e-15,0.0013041205156322342,1.4407206450985834e-10,7.998390072750779e-11,6.844926805667884e-05,0.0,0.0,0.02446365144978635,0.009348324193244129,0.04999618904892275,2.9606598878528494e-25,1.0352480479490775e-28,0.0019298607796358475,1.5337330771682155e-30,1.683769136989432e-27
4.2199114505349654e-07,0.041168933244172715,1.6863274274735684e-06,3.243101216417367e-10,3.040901320219802e-06,1.2767464235268833e-36,3.232259925045826e-06,2.182172935588444e-39,2.2712098669328393e-25,1.1263118366207197e-22,0.938,5.455536971274471e-15,0.0013127290117164647,1.464539657608904e-10,8.057190963910227e-11,6.842603836716667e-05,0.0,0.0,0.024455066593304126,0.009344021685120803,0.04999618663614453,3.0869411582094257e-25,1.0770742259285725e-28,0.0019298871634358134,1.6223159755427133e-30,1.758848198139273e-27
4.2500517726855666e-07,0.041168933244172715,1.683198807812603e-06,3.2463179103777806e-10,3.039834918782214e-06,1.349376881401788e-36,3.2360351777685063e-06,2.293730936590795e-39,2.3704696640949575e-25,1.1352117675744372e-22,0.938,5.627868343997051e-15,0.0013213274835719405,1.488513097459993e-10,8.115988597030738e-11,6.840283425864292e-05,0.0,0.0,0.024446491742018385,0.00933972417305511,0.04999618425423372,3.2174101171182953e-25,1.1202445449071711e-28,0.001929913493444812,1.715206317675817e-30,1.8365401110746115e-27
4.280192094836168e-07,0.041168933244172715,1.6800982695427709e-06,3.24935114451362e-10,3.0387697610872024e-06,1.4254767601742663e-36,3.2397742738794854e-06,2.4100288959401486e-39,2.4731925468300245e-25,1.14405892031941e-22,0.938,5.8041433721321655e-15,0.0013299159504690389,1.5126392886945153e-10,8.174781037709288e-11,6.837965569120633e-05,0.0,0.0,0.024437926876984536,0.009335431647406826,0.049996181903202784,3.352162633456047e-25,1.164790664443546e-28,0.0019299397698343997,1.8125726695154186e-30,1.9169080826408583e-27
4.310332416986769e-07,0.041168933244172715,1.6770256809766484e-06,3.252203759013966e-10,3.037705844783315e-06,1.5051788031940494e-36,3.2434770650369853e-06,2.531225518134633e-39,2.579466616053002e-25,1.1528529767649235e-22,0.938,5.984414043301413e-15,0.0013384944316280753,1.5369165525635544e-10,8.233566354877455e-11,6.8356502625063e-05,0.0,0.0,0.02442937197930433,0.009331144098561625,0.049996179583062426,3.4912955951100444e-25,1.2107446911852488e-28,0.0019299659927759412,1.914588470622299e-30,2.000016045734789e-27
4.34047273913737e-07,0.041168933244172715,1.6739809105189989e-06,3.254878584678632e-10,3.036643167524744e-06,1.5886194666473396e-36,3.247143406418553e-06,2.6574832631534277e-39,2.6893812439380414e-25,1.1615936438971603e-22,0.938,6.168732330184166e-15,0.0013470629462194828,1.5613432081098193e-10,8.29234262106504e-11,6.833337502052476e-05,0.0,0.0,0.024420827030125703,0.009326861516930969,0.049996177293821636,3.6349068974399233e-25,1.2581391796046414e-28,0.0019299921624406043,2.021432117033416e-30,2.0859286511561653e-27
4.3706130612879713e-07,0.041168933244172715,1.6709638266747878e-06,3.257378442458327e-10,3.0355817269712946e-06,1.6759389783244055e-36,3.2507731567341674e-06,2.788968390451194e-39,2.8030270707063483e-25,1.170280653467927e-22,0.938,6.357150181313056e-15,0.0013556215133639876,1.5859175727415693e-10,8.351107912661762e-11,6.831027283800776e-05,0.0,0.0,0.02441229201064253,0.00932258389295204,0.04999617503548772,3.7830954315088237e-25,1.307007132663272e-28,0.001930018278999355,2.133287044059219e-30,2.1747112592506958e-27
4.4007533834385724e-07,0.041168933244172715,1.66797429805708e-06,3.2597061430042323e-10,3.0345215207883633e-06,1.7672813961978922e-36,3.2543661782385343e-06,2.925851002489618e-39,2.9204960010309123e-25,1.1789137616804205e-22,0.938,6.549719511950256e-15,0.0013641701521327869,1.610637962797231e-10,8.409860310176842e-11,6.828719603803072e-05,0.0,0.0,0.02440376690209448,0.009318311217087634,0.049996172808066196,3.9359610720955206e-25,1.3573820024050488e-28,0.0019300443426229484,2.250341808985827e-30,2.2664299313525e-27
4.4308937055891736e-07,0.041168933244172715,1.6650121933948129e-06,3.261864486227009e-10,3.0334625466469156e-06,1.8627946667898374e-36,3.2579223367425856e-06,3.0683050877890006e-39,3.0418812000622004e-25,1.1874927488721966e-22,0.938,6.74649219504805e-15,0.0013727088815477227,1.635502694100689e-10,8.468597898496521e-11,6.826414458121375e-05,0.0,0.0,0.02439525168576678,0.009314043479826095,0.04999617061156089,4.093604665498621e-25,1.409297690478595e-28,0.0019300703534819233,2.3727901736532346e-30,2.3611514210343025e-27
4.461034027739775e-07,0.041168933244172715,1.6620773815404552e-06,3.2638562608651745e-10,3.032404802223462e-06,1.9626306833056984e-36,3.261441501624152e-06,3.2165085634832e-39,3.167277089079115e-25,1.1960174191955114e-22,0.938,6.9475200522971185e-15,0.001381237720581455,1.6605100825072348e-10,8.527318767139434e-11,6.824111842827667e-05,0.0,0.0,0.024386746342990054,0.009309780671681216,0.04999616844597394,4.256128017144059e-25,1.4627885485891724e-28,0.0019300963117465974,2.500831186881016e-30,2.4589431651736324e-27
4.491174349890376e-07,0.041168933244172715,1.6591697314775406e-06,3.265684244062869e-10,3.031348285200027e-06,2.0669453435140422e-36,3.264923545837836e-06,3.370643317361561e-39,3.2967793407697606e-25,1.204487600295175e-22,0.938,7.15285484526582e-15,0.0013897566881576372,1.6856584444401633e-10,8.58602101050974e-11,6.82181175400375e-05,0.0,0.0,0.024378250855140123,0.009305522783192155,0.04999616631130568,4.423633879007074e-25,1.517889378880623e-28,0.0019301222175870595,2.6346692667133644e-30,2.5598732748433757e-27
4.521314672040977e-07,0.041168933244172715,1.6562891123280864e-06,3.267351200956956e-10,3.0302929932641374e-06,2.1758986073509045e-36,3.268368345924072e-06,3.530895249381838e-39,3.430484874146804e-25,1.2129031429840888e-22,0.938,7.362548266633725e-15,0.001398265803151085,1.7109460974180057e-10,8.644702728147976e-11,6.819514187741123e-05,0.0,0.0,0.024369765203637813,0.009301269804923353,0.04999616420755474,4.596225936859943e-25,1.574635434247777e-28,0.0019301480711731646,2.7745142824556806e-30,2.6640105260350275e-27
4.5514549941915783e-07,0.041168933244172715,1.6534353933598902e-06,3.2688598842734604e-10,3.029238924108794e-06,2.2896545542281742e-36,3.271775782017385e-06,3.6974543126385095e-39,3.568491849102408e-25,1.2212639209166255e-22,0.938,7.576651931522533e-15,0.0014067650843879477,1.7363713605723928e-10,8.703362024979605e-11,6.817219140140812e-05,0.0,0.0,0.024361289369948785,0.009297021727464444,0.04999616213471805,4.7740087973566e-25,1.633062418579816e-28,0.0019301738726745271,2.9205816364753253e-30,2.7714243502230436e-27
4.5815953163421794e-07,0.041168933244172715,1.650608443993705e-06,3.270213033933286e-10,3.0281860754324447e-06,2.408381440025795e-36,3.2751457378538397e-06,3.870514553771237e-39,3.7108996606079634e-25,1.229569830259993e-22,0.938,7.795217368927446e-15,0.0014152545506458795,1.7619325551565474e-10,8.761997011561174e-11,6.814926607313241e-05,0.0,0.0,0.024352823335583328,0.009292778541430168,0.049996160092790766,4.957087974965392e-25,1.693206486935111e-28,0.001930199622260516,3.0730923457395863e-30,2.8821848247787142e-27
4.6117356384927806e-07,0.041168933244172715,1.6478081338103044e-06,3.27141337666721e-10,3.0271344449389744e-06,2.5322517537479362e-36,3.278478100777687e-06,4.050274152798615e-39,3.857808932564029e-25,1.2378207893637385e-22,0.938,8.018296013251958e-15,0.0014237342206542057,1.7876280050444095e-10,8.820605804324008e-11,6.812636585378094e-05,0.0,0.0,0.024344367082096217,0.009288540237460306,0.04999615808176635,5.145569878761087e-25,1.755104245648068e-28,0.0019302253201002484,3.232273123064347e-30,2.996362663241973e-27
4.641875960643382e-07,0.041168933244172715,1.645034332557417e-06,3.2724636256401097e-10,3.0260840303376684e-06,2.6614422738237453e-36,3.2817727617472146e-06,4.236935462362793e-39,4.0093215113061006e-25,1.246016738427556e-22,0.938,8.245939195948904e-15,0.0014322041130940908,1.8134560372203856e-10,8.879186525815456e-11,6.810349070464164e-05,0.0,0.0,0.024335920591086496,0.009284306806219568,0.04999615610163651,5.339561799087269e-25,1.8187927523685514e-28,0.001930250966362585,3.39835645804744e-30,3.114029205459579e-27
4.672016282793983e-07,0.041168933244172715,1.6422869101565515e-06,3.2733664800843875e-10,3.0250348293432015e-06,2.796134124033713e-36,3.2850296153397918e-06,4.4307050463708925e-39,4.165540458772014e-25,1.2541576391675297e-22,0.938,8.478198137270623e-15,0.0014406642465987064,1.839414982259746e-10,8.937737304937612e-11,6.808064058709224e-05,0.0,0.0,0.02432748384419731,0.009280078238397526,0.049996154152391226,5.539171894100196e-25,1.8843095160344714e-28,0.0019302765612161227,3.57158069766114e-30,3.235256407598098e-27
4.702156604944584e-07,0.041168933244172715,1.6395657367097015e-06,3.2741246249425577e-10,3.023986839675612e-06,2.9365128290431487e-36,3.2882485597561245e-06,4.631793718019621e-39,4.326570045336996e-25,1.2622434744809647e-22,0.938,8.71512393813088e-15,0.0014491146397533953,1.8655031747996619e-10,8.99625627718337e-11,6.80578154625989e-05,0.0,0.0,0.024319056823115755,0.009275854524708534,0.049996152234018765,5.744509176205082e-25,1.9516924967781524e-28,0.0019303021048291925,3.752190126478781e-30,3.360116832040098e-27
4.7322969270951853e-07,0.041168933244172715,1.6368706825059316e-06,3.2747407305189615e-10,3.0229400590602783e-06,3.08276836952471e-36,3.291429496823716e-06,4.840416577189877e-39,4.49251574232251e-25,1.270274248109961e-22,0.938,8.956767572081134e-15,0.0014575553110958348,1.8917189540009113e-10,9.054741584869923e-11,6.803501529271472e-05,0.0,0.0,0.024310639509572667,0.009271635655891626,0.049996150346505654,5.955683498395817e-25,2.0209801057671235e-28,0.0019303275973698503,3.9404350465110144e-30,3.4886836371719495e-27
4.7624372492457865e-07,0.041168933244172715,1.6342016180278474e-06,3.275217452140571e-10,3.021894485227905e-06,3.235095236852453e-36,3.29457233199954e-06,5.056793047198544e-39,4.663484214185284e-25,1.278249984303861e-22,0.938,9.203179877403772e-15,0.001465986279116202,1.9180606640002527e-10,9.113191377369606e-11,6.801224003907862e-05,0.0,0.0,0.02430223188534248,0.009267421622710461,0.04999614848983671,6.172805540508936e-25,2.0922112049799877e-28,0.001930353039005875,4.1365718566277816e-30,3.621030567071598e-27
4.792577571396388e-07,0.041168933244172715,1.6315584139579504e-06,3.2755574298268177e-10,3.0208501159144963e-06,3.393692487350331e-36,3.297676974371923e-06,5.2811469108951434e-39,4.8395833103929865e-25,1.2861707274807101e-22,0.938,9.454411549324566e-15,0.0014744075622573352,1.9445266543534967e-10,9.171603811337924e-11,6.79894896634139e-05,0.0,0.0,0.024293833932243054,0.009263212415953211,0.049996146663995024,6.3959867954026425e-25,2.16542510691806e-28,0.0019303784299047617,4.340863131542656e-30,3.757231941104666e-27
