Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
1.6549105178342478e-21,0.05954180215024143,4.465777125755322e-19,1.9740325383720744e-38,4.522949535147643e-16,1.0669643757128907e-138,5.045990830659848e-19,1.2460480466251353e-121,1.7687823349114513e-100,1.590600871910837e-67,0.938,1.186426907152532e-80,6.7874422725795306e-18,1.1924223875561473e-55,5.802137047747117e-20,1.4885923752342973e-17,0.0,0.0,0.03737792143899677,0.009999999999999998,0.04999999999999955,7.22666848237172e-101,5.1808725877774745e-101,0.001999999999999985,2.6244749969170116e-143
3.3098217371113068e-21,0.05954180215024143,8.93155614435434e-19,7.896132667347635e-38,9.045900984748494e-16,2.7313635736043453e-136,1.0091983800219916e-18,1.5949417882003015e-119,1.1320208892531337e-98,2.5449612493405123e-66,0.938,3.7965660033425873e-79,1.3574887422066082e-17,9.5393826430008e-55,1.160427655346311e-19,2.977185381381541e-17,0.0,0.0,0.0373779214389963,0.009999999999999995,0.0499999999999991,1.1562672204093773e-99,3.3157584166130204e-99,0.0019999999999999697,1.3436991456249623e-140
6.619644175665425e-21,0.05954180215024143,1.7863114181551792e-18,3.15845357195875e-37,1.8091803876079626e-15,6.991943577133775e-134,2.0183969739728833e-18,2.041523782420251e-117,7.244927577300357e-97,4.071934065422114e-65,0.938,1.2148999882980817e-77,2.7149777721077432e-17,7.631507537000421e-54,2.3208555560999807e-19,5.954371393570975e-17,0.0,0.0,0.03737792143899535,0.009999999999999988,0.0499999999999982,1.850027764874917e-98,2.1220834385243033e-97,0.001999999999999939,6.879398389121441e-138
1.3239289052773662e-20,0.05954180215024143,3.5726230255944366e-18,1.2633815315856536e-36,3.6183609627259614e-15,1.7897581373133975e-131,4.036794162030181e-18,2.6131445080827543e-115,4.636743068885613e-95,6.515079143671223e-64,0.938,3.88767100234597e-76,5.429955831925311e-17,6.105206607566454e-53,4.641711356049206e-19,1.190874341752963e-16,0.0,0.0,0.03737792143899345,0.009999999999999974,0.04999999999999639,2.960044598810976e-97,1.35813029989865e-95,0.0019999999999998777,3.521899262662224e-135
2.6478578806990137e-20,0.05954180215024143,7.145246240472015e-18,5.0535263463325824e-36,7.236722100369052e-15,9.901497942994152e-129,8.07358853876683e-18,3.344808779435333e-113,2.9675011395234966e-93,1.0424075256032436e-62,0.938,1.244048712582042e-74,1.0859911951621638e-16,4.884165531521449e-52,9.2834229497152e-19,2.38174874637661e-16,0.0,0.0,0.037377921438989645,0.009999999999999946,0.049999999999992766,2.96004459881096e-97,8.691992286964637e-94,0.001999999999999755,3.8927582416400325e-132
5.2957158315423086e-20,0.05954180215024143,1.4290492670223445e-17,2.0214105940395544e-35,1.4473444325283606e-14,2.539079031400503e-126,1.6147177294728354e-17,4.2813131485739424e-111,1.8991819840264495e-91,1.667835424056415e-61,0.938,3.980916990664555e-73,2.171982419125907e-16,3.907332546255408e-51,1.8566846112117378e-18,4.763497554951566e-16,0.0,0.0,0.03737792143898205,0.009999999999999893,0.04999999999998553,2.96004459881081e-97,5.5628211532273164e-92,0.0019999999999995095,1.998556293250856e-129
1.0591431733228897e-19,0.05954180215024143,2.858098552971137e-17,8.085642579239467e-35,2.89468885736262e-14,6.4948577995139075e-124,3.229435481660431e-17,5.479972675030279e-109,1.215452386272718e-89,2.6684833639400833e-60,0.938,1.2738684783396857e-71,4.343964867151302e-16,3.1258661219811137e-50,3.713369233720244e-18,9.526995169412127e-16,0.0,0.0,0.03737792143896685,0.009999999999999783,0.049999999999971054,2.9600445988142697e-97,3.5601363357724816e-90,0.001999999999999019,1.0224517092563169e-126
1.5887147634915487e-19,0.05954180215024143,4.287147838918436e-17,1.7181990738240662e-34,4.3420332620482297e-14,3.530123120869771e-123,4.8441532348433165e-17,3.650715743478187e-108,6.93598660358249e-89,1.0173498867517206e-59,0.938,5.978609198612925e-71,6.515947315274607e-16,8.938023559476925e-50,5.570053846256824e-18,1.4290492781183336e-15,0.0,0.0,0.037377921438951654,0.009999999999999674,0.04999999999995658,1.7052818744478808e-93,2.000774051505592e-89,0.0019999999999985286,6.568878405018939e-126
2.1182863536602077e-19,0.05954180215024143,5.716197124864241e-17,2.9310455178457104e-34,5.789377646585187e-14,2.470961619701271e-122,6.458870989021492e-17,1.578932570390219e-107,2.7135312701921605e-88,2.737233562019679e-59,0.938,1.863925670125305e-70,8.687929763495818e-16,1.8852880511118157e-49,7.426738448821474e-18,1.9053990390265195e-15,0.0,0.0,0.03737792143893646,0.009999999999999565,0.049999999999942105,3.978596416133768e-93,7.128573950007306e-89,0.001999999999998038,4.539190815602838e-125
3.1774295339975254e-19,0.05954180215024143,8.574295696752349e-17,6.068357575201981e-34,8.684066368371457e-14,5.93584766845459e-121,9.688306499713728e-17,1.4934719803079775e-106,2.2725349975671092e-87,1.1071071665994317e-58,0.938,9.187530817104126e-70,1.3031894660168027e-15,5.149306474583905e-49,1.1140107630547277e-17,2.8580985602117168e-15,0.0,0.0,0.03737792143890606,0.009999999999999348,0.049999999999913156,5.405217334522975e-93,4.2279587142521953e-88,0.0019999999999970566,1.2054460670044647e-123
4.2365727143348434e-19,0.05954180215024143,1.143239426863496e-16,1.032068703842066e-33,1.1578755016063955e-13,3.265770523355544e-120,1.2917742014065995e-16,6.678488083952955e-106,8.931238074768236e-87,2.9988159677689798e-58,0.938,2.8830456625961676e-69,1.7375859557200287e-15,1.077407175467991e-48,1.485347677560274e-17,3.8107980804079435e-15,0.0,0.0,0.03737792143887566,0.009999999999999131,0.049999999999884207,9.03887578730223e-93,1.5040090416064474e-87,0.0019999999999960752,7.458357127779979e-123
5.295715894672161e-19,0.05954180215024143,1.429049284051169e-16,1.576767808157583e-33,1.447344358437027e-13,1.460116411525682e-119,1.6147177532339734e-16,2.3290066246068663e-105,2.8045100336461248e-86,6.736669083795224e-58,0.938,7.411944479038456e-69,2.1719824454618305e-15,1.961378625281853e-48,1.8566845881368568e-17,4.763497599544559e-15,0.0,0.0,0.03737792143884526,0.009999999999998914,0.04999999999985526,1.5644602541295353e-92,4.349633018296276e-87,0.001999999999995094,3.561153756138655e-122
7.414002255346797e-19,0.05954180215024143,2.0006689984247124e-16,3.032068709307422e-33,2.0262820477837785e-13,2.982549213693948e-118,2.260604858089793e-16,3.350683040829622e-104,2.5527163542267075e-85,2.6122838891804346e-57,0.938,4.181222399030121e-68,3.040775425063587e-15,5.178618239504387e-48,2.5993583972563342e-17,6.6688966345723985e-15,0.0,0.0,0.03737792143878446,0.00999999999999848,0.04999999999979736,1.905773094355292e-92,3.633286600052462e-86,0.0019999999999931314,1.2967054375281736e-120
9.532288616021432e-19,0.05954180215024143,2.572288712795866e-16,4.972585107176493e-33,2.6052197048875966e-13,1.794367359755529e-117,2.906491964538328e-16,1.702944502749853e-103,1.0595637136703908e-84,6.950807448466992e-57,0.938,1.3905038860135076e-67,3.909568404822023e-15,1.0736572710397729e-47,3.3420321904182054e-17,8.574295665296595e-15,0.0,0.0,0.03737792143872366,0.009999999999998047,0.04999999999973946,8.052892288361065e-92,1.490041013960423e-85,0.001999999999991169,9.235090780133747e-120
1.3768861337370704e-18,0.05954180215024143,3.7155281415310036e-16,1.0309060196327773e-32,3.763094922380034e-13,4.250051317433056e-116,4.198266182212873e-16,2.8715759327178873e-102,1.1087686266779776e-83,3.115239909468849e-56,0.938,9.51683603489168e-67,5.647154364808863e-15,3.2260299668204777e-47,4.8273797288758587e-17,1.2385093713835875e-14,0.0,0.0,0.037377921438602066,0.009999999999997178,0.04999999999962366,1.1026950934990488e-90,1.5935706673627628e-84,0.0019999999999872438,3.6843795277476405e-118
2.2242006780069245e-18,0.05954180215024143,6.002006998972604e-16,2.680373637106652e-32,6.078844970507194e-13,2.4575722034466168e-114,6.781814636671711e-16,1.1862641684529063e-100,2.4107905049292308e-82,2.2606623483174677e-55,0.938,1.2374146872988546e-65,9.122326286662409e-15,1.3869744918283257e-46,7.798074614328314e-17,2.000668975927839e-14,0.0,0.0,0.03737792143835888,0.00999999999999544,0.04999999999939205,1.4244632284291407e-89,3.8326428331603084e-83,0.0019999999999793937,4.164215346371962e-116
3.918829766546633e-18,0.05954180215024143,1.0574964713741103e-15,8.307981920183809e-32,1.0710343519343891e-12,2.6175082295481763e-112,1.194891162202774e-15,8.26311120781078e-99,8.504885582672457e-81,2.3180342261618228e-54,0.938,2.4437746922699022e-64,1.6072670137888904e-14,7.810223988959817e-46,1.3739463619388229e-16,3.5249881643620926e-14,0.0,0.0,0.037377921437872504,0.009999999999991965,0.04999999999892884,2.259927140375833e-88,1.4820151003469166e-81,0.001999999999963693,8.824579186156247e-114
7.308087943626051e-18,0.05954180215024143,1.9720880142819295e-15,2.8877897064189495e-31,1.9973334427356158e-12,4.0432938353283547e-110,2.2283105898492866e-15,7.662934989424028e-97,3.961562493227202e-79,2.9213067693299616e-53,0.938,6.071182758649309e-63,2.997335787041949e-14,5.186281359732585e-45,2.5622238566131532e-16,6.573626458613675e-14,0.0,0.0,0.03737792143689975,0.009999999999985014,0.04999999999800243,3.601201234442626e-87,7.309855189952873e-80,0.001999999999932292,2.7213007180345856e-111
1.4086604297784886e-17,0.05954180215024143,3.801271099914046e-15,1.0727662029165526e-30,3.8499291484779395e-12,7.567122171425602e-108,4.295149567443419e-15,8.291922306235847e-95,2.1475359834647623e-77,4.124007599317855e-52,0.938,1.7033953520091154e-61,5.77747334557909e-14,3.7702379218817665e-44,4.938777620612409e-16,1.267090271664934e-13,0.0,0.0,0.03737792143495425,0.009999999999971114,0.04999999999614959,5.7606286912101586e-86,4.089160747486787e-78,0.0019999999998694903,1.0178805171433341e-108
2.7643637006102553e-17,0.05954180215024143,7.459637270444195e-15,4.131105671512293e-30,7.55511065654739e-12,1.8620386636137925e-105,8.428828011835605e-15,9.718615584584031e-93,1.259639387595796e-75,6.174296998884026e-51,0.938,5.085776132519778e-60,1.133774851077741e-13,2.8733894544154852e-43,9.691880247218376e-16,2.4865453910850894e-13,0.0,0.0,0.03737792143106325,0.009999999999943313,0.049999999992443936,7.26076024146883e-86,2.4383103896427323e-76,0.0019999999997438863,5.005450093251525e-106
5.4757702422737887e-17,0.05954180215024143,1.4776369608568148e-14,1.6209319649532952e-29,1.4965434059223226e-11,3.6947075295179663e-103,1.6696186857431863e-14,1.1839085861356772e-90,7.675484013817806e-74,9.504344552463075e-50,0.938,1.5637391661106118e-58,2.2458299033669857e-13,2.2432954968140746e-42,1.9198065894898245e-15,4.925455101177616e-13,0.0,0.0,0.03737792142328129,0.00999999999988771,0.04999999998503267,1.2394574874817918e-85,1.4984714709608572e-74,0.0019999999994926784,1.987570136835561e-103
8.187176783937323e-17,0.05954180215024143,2.2093101942776986e-14,3.623634519137192e-29,2.2375704644204903e-11,3.760611267145476e-102,2.4963548312105746e-14,9.862481017917715e-90,5.4274236465434064e-73,4.150031008925656e-49,0.938,8.62068082364424e-58,3.3578849813222907e-13,7.079245626317419e-42,2.8704225401917703e-15,7.364364106273241e-13,0.0,0.0,0.03737792141549939,0.009999999999832107,0.04999999997762145,1.787703643626049e-83,1.0084944133861707e-73,0.0019999999992414705,2.28163179297909e-102
1.0898583325600857e-16,0.05954180215024143,2.9409834273070724e-14,6.421231947083539e-29,2.978592241185089e-11,2.8562569290012032e-101,3.323091237585043e-14,4.951326126758062e-89,2.407343884969534e-72,1.203559116049447e-48,0.938,2.997987656078965e-57,4.4699400849435894e-13,1.6105395110750918e-41,3.821035876834524e-15,9.803272406372165e-13,0.0,0.0,0.03737792140771755,0.009999999999776504,0.04999999997021028,4.8575117329765064e-83,4.109921632268569e-73,0.0019999999989902635,1.8293827692435427e-101
1.360998986726439e-16,0.05954180215024143,3.67265665994494e-14,1.0013738432491106e-28,3.7196087362531666e-11,1.4945386824613994e-100,4.149827904865886e-14,1.8682909917470866e-88,8.127465655722384e-72,2.788496417526289e-48,0.938,8.114338893745744e-57,5.581995214230816e-13,3.067631318271591e-41,4.771646599425153e-15,1.2242180001474591e-12,0.0,0.0,0.037377921399935746,0.0099999999997209,0.04999999996279916,8.442725665428038e-83,1.276336844014939e-72,0.001999999998739056,1.0378228027230629e-100
1.9032802950591459e-16,0.05954180215024143,5.136003124046152e-14,1.958353117189146e-28,5.2016258814370994e-11,1.994258792900397e-99,5.803302022144081e-14,1.6178951371716103e-87,5.637770797924982e-71,1.0049052308283217e-47,0.938,3.80501067422192e-56,7.8061055498028e-13,8.14753331807566e-41,6.672860202476257e-15,1.7119993076690711e-12,0.0,0.0,0.03737792138437231,0.009999999999609694,0.04999999994797709,1.2213556098987602e-82,7.640458091324725e-72,0.001999999998236641,1.7787573343505837e-99
2.4455616033918527e-16,0.05954180215024143,6.599349586581345e-14,3.233312650713713e-28,6.683621900269381e-11,1.1446446952577312e-98,7.456777183039505e-14,7.508838991317717e-87,2.2515711572582317e-70,2.633801600507201e-47,0.938,1.207766821690908e-55,1.0030215988037702e-12,1.7034134950800129e-40,8.57406334940178e-15,2.199780333192323e-12,0.0,0.0,0.03737792136880909,0.009999999999498488,0.04999999993315522,1.2491952169322506e-82,2.8656335179675877e-71,0.0019999999977342265,1.1178876848079964e-98
2.987842911724559e-16,0.05954180215024143,8.062696047550531e-14,4.8262644217024425e-28,8.165596793062774e-11,4.796945771068967e-98,9.110253387546207e-14,2.6267946925932577e-86,6.913826710148561e-70,5.725993478417024e-47,0.938,3.0879703180652298e-55,1.2254326528934946e-12,3.087136094506725e-40,1.0475256040261412e-14,2.687561076717387e-12,0.0,0.0,0.03737792135324607,0.009999999999387282,0.04999999991833358,1.2407881423318086e-82,8.451570637124652e-71,0.0019999999972318125,5.154178974883187e-98
3.530124220057266e-16,0.05954180215024143,9.526042506953721e-14,6.7372203072633445e-28,9.647550560127408e-11,1.6187724018862746e-97,1.0763730635658283e-13,7.779572072752574e-86,1.8079403372710718e-69,1.099286098540544e-46,0.938,6.867007770541826e-55,1.4478437172493972e-12,5.079355939463577e-40,1.237643827511433e-14,3.1753415382444344e-12,0.0,0.0,0.03737792133768328,0.009999999999276076,0.049999999903512136,1.2795494700586372e-82,2.1467243859699552e-70,0.001999999996729399,1.9633142797985267e-97
4.614686836722679e-16,0.05954180215024143,1.245273542106216e-13,1.1513189993833462e-27,1.2611394718260291e-10,1.225582484307358e-96,1.407068826267591e-13,6.031808873077163e-85,9.687074271458291e-69,3.181699549689113e-46,0.938,2.666055757255529e-54,1.892665876759519e-12,1.1324567721443826e-39,1.6178771377027118e-14,4.150901615305134e-12,0.0,0.0,0.037377921306558315,0.009999999999053665,0.049999999873869896,1.2669861675598618e-82,1.1438985181206997e-69,0.0019999999957245715,2.454079089963082e-96
5.699249453388092e-16,0.05954180215024143,1.5379428328906748e-13,1.7561314059526776e-27,1.5575154377079282e-10,5.571680288915989e-96,1.73776500640465e-13,2.6277589948026308e-84,3.4079835807096823e-68,7.30472799215798e-46,0.938,7.600894130679069e-54,2.3374880773336963e-12,2.1321141147769547e-39,1.99810626556003e-14,5.126460564375749e-12,0.0,0.0,0.0373779212754342,0.009999999998831255,0.049999999844228496,1.9672598159494528e-82,4.0373108121870464e-69,0.001999999994719746,1.3636242521367778e-95
6.783812070053506e-16,0.05954180215024143,1.8306121230487577e-13,2.4881684676224305e-27,1.853882953899096e-10,1.9173810036358655e-95,2.068461603972424e-13,8.533196143147438e-84,9.430557501245212e-68,1.443311103918107e-45,0.938,1.7846994588371858e-53,2.7823103189714894e-12,3.594954632348122e-39,2.378331211129317e-14,6.1020183854576e-12,0.0,0.0,0.03737792124431093,0.009999999998608844,0.04999999981458794,2.172009559095091e-82,1.1194363552479163e-68,0.001999999993714921,5.399438430038215e-95
8.952937303384333e-16,0.05954180215024143,2.415950701485829e-13,4.333953443544995e-27,2.446592638172304e-10,1.42227219032095e-94,2.729856051381789e-13,6.380112031993709e-83,5.060186271457896e-67,4.266103464672161e-45,0.938,7.103579208258525e-53,3.6719549254361685e-12,8.262600028236006e-39,3.138768555587595e-14,8.05313064366032e-12,0.0,0.0,0.037377921182066925,0.009999999998164023,0.04999999975530937,3.1018674194498477e-82,6.085271251892096e-68,0.001999999991705275,5.83169510126225e-94
1.3291187770045987e-15,0.05954180215024143,3.5866278508438427e-13,9.552625133271786e-27,3.631910621026297e-10,2.331255165120186e-93,4.0526499551674135e-13,1.2125639916821846e-81,5.662647163311421e-66,1.9729923771943975e-44,0.938,5.1374080777143135e-52,5.45124463110959e-12,2.7034201884844555e-38,4.659593059070121e-14,1.1955341624258943e-11,0.0,0.0,0.037377921057589074,0.009999999997274378,0.049999999636762354,1.0360090983335814e-82,7.15525537352471e-67,0.001999999987685996,1.7036215185458957e-92
1.7629438236707642e-15,0.05954180215024143,4.757304990180818e-13,1.6807924518371305e-26,4.817093435802e-10,1.5985137275328507e-92,5.375450537331063e-13,7.509625192232161e-81,2.793128748853966e-65,5.75544642086353e-44,0.938,1.973895551571324e-51,7.230534993751667e-12,6.309008128832393e-38,6.180350651092236e-14,1.5857534557185845e-11,0.0,0.0,0.03737792093312476,0.009999999996384734,0.04999999951822887,1.3334432942190347e-82,3.5455332996018657e-66,0.0019999999836667354,1.3952936862353875e-91
2.630593917003095e-15,0.05954180215024143,7.098659238793891e-13,3.743076848763031e-26,7.187053622771295e-10,2.509443648603453e-91,8.021071735618757e-13,1.3105782322149814e-79,2.994316419209693e-64,2.5771479030565137e-43,0.938,1.3760028760455364e-50,1.0789117689829294e-11,2.09640923835461e-37,9.221665112523727e-14,2.3661866280363896e-11,0.0,0.0,0.037377920684236704,0.009999999994605446,0.04999999928120243,-4.2360286057323277e-82,3.928916920355059e-65,0.0019999999756282684,3.728709289792137e-90
3.498244010335426e-15,0.05954180215024143,9.440013447329539e-13,6.62072094344944e-26,9.556473322370415e-10,1.6721383723982558e-90,1.0666719643897663e-12,7.791239058696361e-79,1.4278087274686463e-63,7.278604748348217e-43,0.938,5.109096094281598e-50,1.4347703013444095e-11,4.930984574110691e-37,1.2262711963417513e-13,3.1466125813873255e-11,0.0,0.0,0.03737792043540279,0.009999999992826157,0.04999999904423005,4.696575043374282e-81,1.8701178481369523e-64,0.0019999999675898734,2.9466106856816155e-89
4.3658941036677564e-15,0.05954180215024143,1.1781367615792234e-12,1.0314197148678386e-25,1.192535265786325e-09,7.231382931339364e-90,1.3312394259820754e-12,3.065298803560214e-78,4.743282161728992e-63,1.6088153048393026e-42,0.938,1.3944771745228464e-49,1.790629096437113e-11,9.58675396660038e-37,1.5303491227307235e-13,3.92703131583927e-11,0.0,0.0,0.03737792018662296,0.009999999991046869,0.04999999880731168,2.184019766767125e-80,6.173589622446428e-64,0.0019999999595515503,1.467282900497822e-88
5.233544197000087e-15,0.05954180215024143,1.4122721744186466e-12,1.4823977877221055e-25,1.4293691752484898e-09,2.389320936668296e-89,1.595809558104121e-12,9.471557467985131e-78,1.2680346034209747e-62,3.051894299997874e-42,0.938,3.15580355885435e-49,2.146488154238548e-11,1.651614756112381e-36,1.83440029277244e-13,4.707442831460102e-11,0.0,0.0,0.03737791993789724,0.00999999998926758,0.04999999857044735,4.7729378636476826e-80,1.6402311556405412e-63,0.0019999999515133,5.521564322622005e-88
6.101194290332417e-15,0.05954180215024143,1.6464075832516717e-12,2.0150535540993965e-25,1.666149072944161e-09,6.514593657986635e-89,1.860382360521243e-12,2.478818240893522e-77,2.91555590750205e-62,5.213293754314867e-42,0.938,6.281582244021069e-49,2.5023474747262238e-11,2.6171896251828858e-36,2.1384247088198388e-13,5.4878471283176964e-11,0.0,0.0,0.037377919689225596,0.009999999987488292,0.049999998333637045,7.82561451507558e-80,3.7572701988325164e-63,0.0019999999434751215,1.7035541092859393e-87
7.836494476997079e-15,0.05954180215024143,2.114678388900318e-12,3.3255871320046847e-25,2.139546882305077e-09,3.292138026904268e-88,2.389535975302172e-12,1.2238093140343929e-76,1.1336188080012557e-61,1.23217499235371e-41,0.938,1.915501276605274e-48,3.214066903670347e-11,5.547479311615601e-36,2.746393288342435e-13,7.048634066014674e-11,0.0,0.0,0.0373779191920445,0.009999999983929716,0.0499999978601784,1.3240587057238148e-79,1.4601311316496526e-62,0.0019999999273989815,1.1108004263099393e-86
9.57179466366174e-15,0.05954180215024143,2.5829491785287448e-12,4.963398377404789e-25,2.612728792377426e-09,1.1844803824950573e-87,2.9187002684479963e-12,4.352396411603574e-76,3.329250668471901e-61,2.4213068909095116e-41,0.938,4.635667339539603e-48,3.9257873830895974e-11,1.0112323643817074e-35,3.3542548801178124e-13,8.6093921294732e-11,0.0,0.0,0.03737791869507958,0.009999999980371141,0.04999999738693565,2.4171521237363977e-79,4.306459616357012e-62,0.001999999911323131,4.8197402340934886e-86
1.1307094850326401e-14,0.05954180215024143,3.051219952140532e-12,6.928865218965466e-25,3.0856949016243216e-09,3.414369410302717e-87,3.447875238082177e-12,1.2459855691732678e-75,8.11623225672871e-61,4.2170361035064755e-41,0.938,9.622611598423465e-48,4.637508912804121e-11,1.6674978374310007e-35,3.962009502961937e-13,1.0170121319236251e-10,0.0,0.0,0.03737791819833075,0.009999999976812566,0.0499999969139087,4.633047588350189e-79,1.0562639522705892e-61,0.0019999998952475676,1.6199269313350038e-85
1.3042395036991062e-14,0.05954180215024143,3.5194907097392572e-12,9.222365585325007e-25,3.55844530846418e-09,8.404866526134339e-87,3.9770608823285045e-12,3.060918068392601e-75,1.7339726375649162e-60,6.747748152283003e-41,0.938,1.7909773157118707e-47,5.349231492634093e-11,2.559917090269504e-35,4.569657175687477e-13,1.1730821635846788e-10,0.0,0.0,0.037377917701797894,0.00999999997325399,0.04999999644109745,9.987031156185085e-79,2.2718042313759606e-61,0.0019999998791722937,4.56228817624003e-85
1.6512995410320384e-14,0.05954180215024143,4.456032176911825e-12,1.4794978606538928e-24,4.503299408373006e-09,3.689182589388254e-86,5.035464187154397e-12,1.3730676374795254e-74,6.054719702065077e-60,1.452967834041801e-40,0.938,4.952548065217084e-47,6.772679801921222e-11,5.198943807187582e-35,5.784631746016994e-13,1.4852135651782122e-10,0.0,0.0,0.037377916709379726,0.00999999996613684,0.04999999549612167,4.70729068784986e-78,8.03848390243732e-61,0.001999999847022612,2.613781521876302e-84
2.345419615697903e-14,0.05954180215024143,6.329114919257427e-12,2.9893235795795045e-24,6.390423504746387e-09,3.262115465220744e-85,7.15239880963508e-12,1.292835118365572e-73,3.8362080252032257e-59,4.459714063359603e-40,0.938,2.2037772753255422e-46,9.619589013971773e-11,1.4916493107803724e-34,8.213298312643649e-13,2.1094417229711519e-10,0.0,0.0,0.03737791472713083,0.00999999995190254,0.04999999360875421,5.871269211186307e-77,5.202695489626326e-60,0.0019999997827267134,3.566662201716356e-83
2.9645518386665674e-14,0.05954180215024143,7.999842758099316e-12,4.782400635546686e-24,8.070772969802526e-09,1.3818632985920736e-84,9.040778642039559e-12,5.451298130411075e-73,1.2877193305625298e-58,9.332965890735583e-40,0.938,5.903154358485168e-46,1.2158952335230985e-10,3.0156989742946552e-34,1.0378146673852011e-12,2.666193684875141e-10,0.0,0.0,0.03737791296193695,0.009999999939206016,0.04999999192818768,2.929090850481151e-76,1.7686617552151836e-59,0.001999999725380789,1.8478514542092486e-82
3.583684061635231e-14,0.05954180215024143,9.670570393579759e-12,6.998138069392795e-24,9.748389816003357e-09,4.414697250321841e-84,1.0929294106733513e-11,1.734799391354908e-72,3.409732032594259e-58,1.68892691766772e-39,0.938,1.3040565348924529e-45,1.4698328999958945e-10,5.3334141827273345e-34,1.2541636122127888e-12,3.2229088994744535e-10,0.0,0.0,0.03737791119947923,0.009999999926509493,0.04999999025035377,1.0828845119747561e-75,4.729303258271305e-59,0.00199999966803854,7.008739262961658e-82
4.3970450323341396e-14,0.05954180215024143,1.1865423786395551e-11,1.0554207065253688e-23,1.1948148446386947e-08,1.5451652012134285e-83,1.34104641188951e-11,6.018403984785106e-72,9.705768960720207e-58,3.189481006271026e-39,0.938,3.053245114327619e-45,1.8034356974789673e-10,9.866476414750088e-34,1.5381772754199017e-12,3.95421610019955e-10,0.0,0.0,0.037377908888269556,0.009999999909829927,0.04999998805030997,4.476652767617515e-75,1.3601135316547058e-58,0.001999999592712967,2.968574850028543e-81
5.210406003033048e-14,0.05954180215024143,1.4060276828885941e-11,1.4846573080244375e-23,1.4143208746246664e-08,4.336749613808726e-83,1.589186787096067e-11,1.7049672855252988e-71,2.3100133514886993e-57,5.3920214862234905e-39,0.938,6.170535313853066e-45,2.1370407945744502e-10,1.6442068369034418e-33,1.821956752634082e-12,4.685459890899944e-10,0.0,0.0,0.037377906581764334,0.009999999893150365,0.04999998585496452,1.476933343182243e-74,3.265740513752729e-58,0.0019999995173937348,9.966426043672353e-81
6.023766973731956e-14,0.05954180215024143,1.6255129521414924e-11,1.9879127760470963e-23,1.6333580750441106e-08,1.0502697183365661e-82,1.8373505170461165e-11,4.114249258076374e-71,4.833070281855763e-57,8.433558986928912e-39,0.938,1.1243682274103006e-44,2.4706481894371464e-10,2.5445317349433167e-33,2.1055022368389437e-12,5.41664027716358e-10,0.0,0.0,0.03737790427995352,0.009999999876470805,0.049999983664307336,4.055309636218103e-74,6.883342646625307e-58,0.0019999994420808434,2.770441406995779e-80
6.837127944430864e-14,0.05954180215024143,1.8449981864345518e-11,2.5655762746995877e-23,1.851927447240385e-08,2.2796550852921432e-82,2.0855375825085353e-11,8.873534095947498e-71,9.198050631561314e-57,1.2452026028948441e-38,0.938,1.8973958752232026e-44,2.8042578802232685e-10,3.726364646655698e-33,2.3888139208589457e-12,6.147757264577711e-10,0.0,0.0,0.03737790198282709,0.009999999859791246,0.04999998147832845,9.796000820639056e-74,1.3186823622170704e-57,0.0019999993667742925,6.75541022813617e-80
7.650488915129773e-14,0.05954180215024143,2.0644833858039824e-11,3.218036967581473e-23,2.0700299904171864e-08,4.5281476698682786e-82,2.3337479642679753e-11,1.7509625892968763e-70,1.626603503738275e-56,1.758628306196186e-38,0.938,3.0178102001442857e-44,3.137869865090441e-10,5.22867757251221e-33,2.671891997359475e-12,6.878810858728926e-10,0.0,0.0,0.03737789969037506,0.009999999843111692,0.04999997929701786,2.141473045437561e-73,2.3459184735489808e-57,0.0019999992914740816,1.487877967193034e-79
8.463849885828681e-14,0.05954180215024143,2.2839685502858954e-11,3.945684017788342e-23,2.287666701645215e-08,8.374863646607325e-82,2.5819816431248436e-11,3.2264700772291434e-70,2.7144592674377115e-56,2.397619000877399e-38,0.938,4.579301243004905e-44,3.4714841421976944e-10,7.090672495648805e-33,2.9547366588470417e-12,7.609801065203112e-10,0.0,0.0,0.037377897402587464,0.009999999826432139,0.04999997712036558,4.3311130187288474e-73,3.936657279490191e-57,0.001999999216180209,3.0277722921912185e-79
9.277210856527589e-14,0.05954180215024143,2.5034536799163105e-11,4.748906587910027e-23,2.5048385758640057e-08,1.4654455241997595e-81,2.8302385998953002e-11,5.6160398716002335e-70,4.320006638545033e-56,3.1762588017066966e-38,0.938,6.687703616591407e-44,3.80510070970547e-10,9.351781451000018e-33,3.2373480976693244e-12,8.340727889585487e-10,0.0,0.0,0.03737789511945436,0.009999999809752587,0.049999974948361676,8.203334184105247e-73,6.297800592382725e-57,0.0019999991408926753,5.76393959479638e-79
