Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36)
1.0239773707860012e-08,0.048764219312884285,1.456484706966877e-06,4.032661594917553e-11,1.721587412219202e-06,1.8968328072006887e-50,1.6377307454649258e-06,0.938,3.0508418868093734e-23,0.0007279493183303858,7.287130529632272e-13,1.219651992450651e-10,7.27001827887372e-06,0.0,0.0,0.029872158025342682,0.00963607060114328,0.04999818777000569,7.147091085398772e-30,5.223875584960036e-35,0.0019912734559588306,4.700261728587452e-44,2.42339099060786e-33
1.0287719847098896e-08,0.048764219312884285,1.4581768255694962e-06,4.070036959051349e-11,1.7213990078589704e-06,2.002092389562677e-50,1.6402191596850071e-06,0.938,3.141484644419146e-23,0.0007312149541112911,7.43026566835027e-13,1.2239460216004697e-10,7.2692225489922346e-06,0.0,0.0,0.029868889192345725,0.00963443798202177,0.04999818756044277,7.472091904668828e-30,5.407038839338292e-35,0.0019912725591820428,4.961631377758766e-44,2.5458796697198616e-33
1.0335665986337779e-08,0.048764219312884285,1.4598411925560914e-06,4.1074822466818834e-11,1.7212106797808445e-06,2.111278629630115e-50,1.6426793381189363e-06,0.938,3.2343162033498956e-23,0.0007344793221397124,7.57536411027033e-13,1.2282408461826377e-10,7.268427192081264e-06,0.0,0.0,0.029865621682638423,0.00963280599665494,0.049998187351046594,7.809946802602076e-30,5.595629167451248e-35,0.0019912716897830043,5.236015806807358e-44,2.6738403425221216e-33
1.0383612125576662e-08,0.048764219312884285,1.4614781178108573e-06,4.1449959508955486e-11,1.721022427901561e-06,2.2236640269276113e-50,1.645111591081037e-06,0.938,3.32937677548853e-23,0.000737742423239696,7.722439761306698e-13,1.23253643383864e-10,7.267632207756606e-06,0.0,0.0,0.029862355494777025,0.009631174644630888,0.04999818714181704,8.161085919436364e-30,5.789777246641938e-35,0.0019912708474522298,5.523986309821274e-44,2.8074846251156523e-33
1.0431558264815545e-08,0.048764219312884285,1.4630879088036587e-06,4.182576576582273e-11,1.720834252138193e-06,2.345079770183413e-50,1.6475162264721526e-06,0.938,3.42670706256693e-23,0.000741004258234412,7.871506498234074e-13,1.2368327529684554e-10,7.266837595558382e-06,0.0,0.0,0.029859090627323545,0.009629543925538137,0.04999818693275395,8.525951058158141e-30,5.989616147631241e-35,0.001991270031882722,5.826135807539791e-44,2.9470310047124938e-33
1.0479504404054428e-08,0.048764219312884285,1.4646708705813017e-06,4.220222640466924e-11,1.7206461524081445e-06,2.4714052414400354e-50,1.6498935497708253e-06,0.938,3.5263482586079546e-23,0.0007442648279461557,8.022578168149618e-13,1.2411297727165726e-10,7.26604335495724e-06,0.0,0.0,0.029855827078845786,0.009627913838965661,0.04999818672385719,8.904995921482505e-30,6.195281363567848e-35,0.001991269242769978,6.143079548331228e-44,3.092705017866336e-33
1.0527450543293312e-08,0.048764219312884285,1.4662273057597715e-06,4.257932671136406e-11,1.7204581286291498e-06,2.6003124480105553e-50,1.6522438640254482e-06,0.938,3.6283420523539567e-23,0.0007475241331963511,8.175668587946367e-13,1.245427462958212e-10,7.26524948536017e-06,0.0,0.0,0.029852564847917352,0.009626284384502859,0.04999818651512661,9.29868635183098e-30,6.406910839222405e-35,0.0019912684798119875,6.475455798091285e-44,3.2447394320583264e-33
1.0575396682532195e-08,0.048764219312884285,1.467757514517408e-06,4.295705209062573e-11,1.7202701807192838e-06,2.739920839250796e-50,1.6545674698473498e-06,0.938,3.7327306296777706e-23,0.0007507821748055526,8.330791543797924e-13,1.2497257942857487e-10,7.264455986115903e-06,0.0,0.0,0.029849303933117657,0.009624655561739566,0.04999818630656206,9.707500574314629e-30,6.624645000324755e-35,0.001991267742709237,6.823926550722817e-44,3.403374430673118e-33
1.0623342821771078e-08,0.048764219312884285,1.4692617945889896e-06,4.3335388066210595e-11,1.7200823085969552e-06,2.885900125089387e-50,1.6568646654047981e-06,0.938,3.8395566759761726e-23,0.000754038953593446,8.487960790654291e-13,1.2540247379953383e-10,7.263662856519988e-06,0.0,0.0,0.029846044333031903,0.009623027370266064,0.0499981860981634,1.0131929442729812e-29,6.848626783043272e-35,0.0019912670311647077,7.189178287959891e-44,3.568857801400114e-33
1.0671288961009961e-08,0.048764219312884285,1.4707404412607102e-06,4.3714320281061564e-11,1.7198945121809026e-06,3.0334128383945483e-50,1.6591357464178892e-06,0.938,3.9488633785457805e-23,0.0007572944703788516,8.647190051748664e-13,1.2583242660737464e-10,7.26287009581951e-06,0.0,0.0,0.02984278604625112,0.00962139980967305,0.049998185889930484,1.0572476688573593e-29,7.07900166360523e-35,0.0019912663448838817,7.57192272246171e-44,3.741445128094805e-33
1.0719235100248844e-08,0.048764219312884285,1.4721937473660067e-06,4.409383449741853e-11,1.7197067913902022e-06,3.1933935585497284e-50,1.6613810061542991e-06,0.938,4.060694428941405e-23,0.0007605487259797264,8.808493018115109e-13,1.262624351185373e-10,7.262077703217505e-06,0.0,0.0,0.029839529071372144,0.009619772879551665,0.049998185681863164,1.1029659173085506e-29,7.315917688057188e-35,0.0019912656835747336,7.972897555009635e-44,3.921399986134958e-33
1.0767181239487728e-08,0.048764219312884285,1.4736220032822363e-06,4.447391659689138e-11,1.7195191461442694e-06,3.361904415357348e-50,1.6636007354258772e-06,0.938,4.175094025316813e-23,0.0007638017212131653,8.971883348116928e-13,1.2669249666594747e-10,7.261285677877064e-06,0.0,0.0,0.029836273406997623,0.009618146579493472,0.049998185473961294,1.1504007142322009e-29,7.55952550216431e-35,0.0019912650469477364,8.392867297373585e-44,4.108994141306356e-33
1.0815127378726611e-08,0.048764219312884285,1.4750254969281597e-06,4.485455258049677e-11,1.7193315763628494e-06,3.5303687568165937e-50,1.6657952225860511e-06,0.938,4.2921068747479377e-23,0.0007670534568954041,9.137374666985568e-13,1.2712260864775832e-10,7.260494018925193e-06,0.0,0.0,0.029833019051736017,0.009616520909090473,0.04999818526622473,1.19960644852698e-29,7.809978381447646e-35,0.001991264434715858,8.832624073369512e-44,4.304507752252637e-33
1.0863073517965494e-08,0.048764219312884285,1.4764045137622116e-06,4.523572856865997e-11,1.71914408196602e-06,3.7130177416096693e-50,1.6679647535280277e-06,0.938,4.411778195538496e-23,0.000770303933841821,9.30498056636998e-13,1.2755276852611157e-10,7.259702725456389e-06,0.0,0.0,0.02982976600420159,0.009614895867935094,0.049998185058653305,1.2506388995003692e-29,8.067432261358268e-35,0.001991263846594556,9.292988422119278e-44,4.5082295765237194e-33
1.0911019657204377e-08,0.048764219312884285,1.4777593367815456e-06,4.5617430801182406e-11,1.7189566628742014e-06,3.9073459637401866e-50,1.670109611683754e-06,0.938,4.534153719508017e-23,0.000773553152866939,9.474714603896246e-13,1.2798297382591765e-10,7.258911796535968e-06,0.0,0.0,0.02982651426301443,0.009613271455620187,0.049998184851246893,1.303555263289457e-29,8.332045767587265e-35,0.0019912632823017814,9.774810188027814e-44,4.720457180257129e-33
1.095896579644326e-08,0.048764219312884285,1.479090246521813e-06,4.5999645637176384e-11,1.718769319008145e-06,4.099432982013702e-50,1.6722300780236321e-06,0.938,4.659279694262313e-23,0.0007768011147844278,9.646590302737331e-13,1.2841322213365477e-10,7.258121231203203e-06,0.0,0.0,0.02982326382680041,0.009611647671739032,0.04999818464400533,1.3584141795872562e-29,8.60398024651053e-35,0.001991262741557972,1.0278969385947967e-43,4.941497151526482e-33
1.1006911935682144e-08,0.048764219312884285,1.4803975210576703e-06,4.6382359554967775e-11,1.7185820502889308e-06,4.307121390189977e-50,1.6743264310569486e-06,0.938,4.787202885446352e-23,0.0007800478204071055,9.820621151192837e-13,1.288435110961866e-10,7.257331028474203e-06,0.0,0.0,0.029820014694191207,0.009610024515885334,0.04999818443692847,1.4152757586750357e-29,8.883399795767323e-35,0.001991262224086047,1.0806377048907085e-43,5.171665317391187e-33
1.1054858074921027e-08,0.048764219312884285,1.481681436003979e-06,4.676555915196763e-11,1.7183948566379796e-06,4.531001860846733e-50,1.6763989468330103e-06,0.938,4.9179705789795664e-23,0.0007832932705469415,9.99682060227862e-13,1.2927383841959904e-10,7.2565411873446386e-06,0.0,0.0,0.029816766863824277,0.009608401987653227,0.049998184230016174,1.4742016087611212e-29,9.170471294971537e-35,0.0019912617296114115,1.1357976188761174e-43,5.411286964681353e-33
1.110280421415991e-08,0.048764219312884285,1.4829422645176845e-06,4.714923114451405e-11,1.7182077379770452e-06,4.749796343972234e-50,1.6784478989429529e-06,0.938,5.051630583273609e-23,0.0007865374660150585,1.01752020733261e-12,1.2970420186805452e-10,7.255751706792242e-06,0.0,0.0,0.02981352033434288,0.009606780086637264,0.04999818402326828,1.5352548636265874e-29,9.465364436554669e-35,0.0019912612578619404,1.1934742733512732e-43,5.660697064551699e-33
1.1150750353398793e-08,0.048764219312884285,1.484180277300354e-06,4.7533362367684805e-11,1.7180206942282085e-06,4.984913686951588e-50,1.680473558522212e-06,0.938,5.188231231432529e-23,0.0007897804076217332,1.0355778945591154e-12,1.3013459926266466e-10,7.254962585779161e-06,0.0,0.0,0.029810275104396017,0.009605158812432416,0.04999818381668465,1.5985002105782526e-29,9.768251756739422e-35,0.0019912608085679816,1.2537686416904151e-43,5.9202405008382096e-33
1.1198696492637676e-08,0.048764219312884285,1.485395742601342e-06,4.791793977508209e-11,1.7178337253138858e-06,5.24256028458254e-50,1.6824761942536254e-06,0.938,5.327821383435427e-23,0.0007930220961763998,1.0538564563872442e-12,1.3056502848038162e-10,7.254173823254138e-06,0.0,0.0,0.029807031172638464,0.009603538164634086,0.049998183610265125,1.664003918709335e-29,1.0079308666642916e-34,0.00199126038146235,1.3167851812227328e-43,6.190272302251008e-33
1.124664263187656e-08,0.048764219312884285,1.4865889262215747e-06,4.8302950438590077e-11,1.7176468311568273e-06,5.491685498024689e-50,1.6844560723711555e-06,0.938,5.47045042830158e-23,0.0007962625324876519,1.072357223613901e-12,1.3099548745290597e-10,7.25338541815453e-06,0.0,0.0,0.029803788537730764,0.009601918142838086,0.04999818340400957,1.73183386746811e-29,1.039871348350847e-34,0.0019912599762803174,1.3826319352391126e-43,6.471157878436874e-33
1.1294588771115443e-08,0.048764219312884285,1.4877600915179295e-06,4.868838154810631e-11,1.7174600116801115e-06,5.756566705865647e-50,1.6864134566642034e-06,0.938,5.616168286238027e-23,0.0007995017173632436,1.0910815233167092e-12,1.314259741656127e-10,7.252597369408205e-06,0.0,0.0,0.029800547198339168,0.00960029874664066,0.049998183197917816,1.8020595755348906e-29,1.0726647462064895e-34,0.0019912595927596127,1.4514206257853074e-43,6.763273259944644e-33
1.1342534910354326e-08,0.048764219312884285,1.4889094994081825e-06,4.9074220411247845e-11,1.7172732668071428e-06,6.052679781699223e-50,1.6883486084825008e-06,0.938,5.765025410769685e-23,0.0008027396516100924,1.1100306788185848e-12,1.3185648665649494e-10,7.251809675935287e-06,0.0,0.0,0.029797307153135652,0.009598679975638458,0.049998182991989736,1.8747522300075952e-29,1.106329482601232e-34,0.0019912592306404065,1.5232667644103017e-43,7.067005342126537e-33
1.139048104959321e-08,0.048764219312884285,1.4900374083765168e-06,4.946045445303287e-11,1.7170865964616617e-06,6.336469785828979e-50,1.6902617867415587e-06,0.938,5.917072790851975e-23,0.0008059763360342814,1.1292060096532071e-12,1.322870230151241e-10,7.251022336649778e-06,0.0,0.0,0.029794068400797923,0.009597061829428554,0.04999818278622516,1.9499847158961766e-29,1.1408842799633447e-34,0.0019912588896653146,1.5982897638391288e-43,7.382752133008365e-33
1.1438427188832092e-08,0.048764219312884285,1.4911440744795634e-06,4.984707121553891e-11,1.7169000005677353e-06,6.633308827182213e-50,1.6921532479286486e-06,0.938,6.072361952965996e-23,0.0008092117714410601,1.1486088315313563e-12,1.32717581381627e-10,7.250235350461072e-06,0.0,0.0,0.02979083094000936,0.009595444307608437,0.049998182580623954,2.027831645926116e-29,1.1763481639529247e-34,0.0019912585695793803,1.6766130341854474e-43,7.710923005161323e-33
1.1486373328070976e-08,0.048764219312884285,1.4922297513529594e-06,5.023405835753835e-11,1.7167134790497546e-06,6.9730436843758715e-50,1.6940232461093086e-06,0.938,6.23094496319624e-23,0.0008124459586348481,1.1682404563081185e-12,1.3314815994568024e-10,7.2494487162753455e-06,0.0,0.0,0.02978759476945903,0.009593827409776007,0.049998182375185954,2.1083693906512e-29,1.212740466647803e-34,0.001991258270130074,1.7583641007985843e-43,8.051938951607933e-33
1.1534319467309859e-08,0.048764219312884285,1.4932946902184064e-06,5.0621403654111905e-11,1.7165270318324364e-06,7.296776612934541e-50,1.6958720329343463e-06,0.938,6.392874429290927e-23,0.0008156788984192355,1.1881021919509296e-12,1.3357875694552064e-10,7.248662432996862e-06,0.0,0.0,0.02978435988784164,0.009592211135529584,0.04999818216991103,2.191676108875729e-29,1.250080829741691e-34,0.00199125799106728,1.8436747274089738e-43,8.406232845794584e-33
1.1582265606548742e-08,0.048764219312884285,1.4943391398912076e-06,5.1009094996241305e-11,1.7163406588408306e-06,7.6275340627177115e-50,1.6976998576473249e-06,0.938,6.558203502704939e-23,0.000818910591596986,1.208195342508463e-12,1.34009370666972e-10,7.24787649952916e-06,0.0,0.0,0.02978112629385757,0.009590595484467902,0.04999818196479903,2.2778317783863134e-29,1.288389207754458e-34,0.0019912577321432898,1.932681015353647e-43,8.774249705662816e-33
1.1630211745787625e-08,0.048764219312884285,1.495363346788272e-06,5.139712039038152e-11,1.7161543600003039e-06,8.016407056987845e-50,1.6995069670925133e-06,0.938,6.72698588062537e-23,0.000822141038970039,1.22852120808033e-12,1.3443999944248815e-10,7.2470909147761705e-06,0.0,0.0,0.029777893986212788,0.009588980456190098,0.0499981817598498,2.3669182269933608e-29,1.327685871254441e-34,0.0019912574931127947,2.0255235277610522e-43,9.156446961851394e-33
1.1678157885026508e-08,0.048764219312884285,1.4963675549365612e-06,5.178546795801356e-11,1.7159681352365444e-06,8.386613600584646e-50,1.7012936057232839e-06,0.938,6.899275807979794e-23,0.0008253702413395099,1.2490810847875897e-12,1.3487064165021168e-10,7.2463056776432425e-06,0.0,0.0,0.029774662963618886,0.00958736605029573,0.04999818155506319,2.4590191638823445e-29,1.3679914100926785e-34,0.0019912572737328716,2.1223474264745187e-43,9.553294730061041e-33
1.1726104024265392e-08,0.048764219312884285,1.4973520059819654e-06,5.217412593517867e-11,1.7157819844755696e-06,8.752933044650947e-50,1.7030600156109445e-06,0.938,7.075128079427186e-23,0.0008285981995056949,1.2698762647440569e-12,1.353012957130486e-10,7.245520787038073e-06,0.0,0.0,0.029771433224793028,0.00958575226638476,0.04999818135043905,2.554220211274908e-29,1.4093267366489747e-34,0.0019912570737629785,2.2233025740197457e-43,9.965276087613417e-33
1.1774050163504275e-08,0.048764219312884285,1.4983169391985992e-06,5.256308267199439e-11,1.7155959076437141e-06,9.196633498406927e-50,1.7048064364539796e-06,0.938,7.25459804133159e-23,0.0008318249142680703,1.2909080360283862e-12,1.3573196009775827e-10,7.244736241871596e-06,0.0,0.0,0.029768204768457936,0.00958413910405756,0.04999818114597724,2.6526089363998375e-29,1.451713089089685e-34,0.0019912568929649397,2.3285436626461208e-43,1.0392887354235829e-32
1.1821996302743158e-08,0.048764219312884285,1.499262591498486e-06,5.29523266321534e-11,1.7154099046676287e-06,9.62149396181072e-50,1.7065331055876948e-06,0.938,7.437741593718536e-23,0.0008350503864252958,1.3121776826569274e-12,1.361626333140587e-10,7.243952041058779e-06,0.0,0.0,0.02976497759334188,0.009582526562914912,0.049998180941677614,2.754274883773912e-29,1.4951720346371203e-34,0.001991256731102939,2.4382303679004827e-43,1.0836638377102897e-32
1.1869942441982041e-08,0.048764219312884285,1.5001891974416291e-06,5.334184639240598e-11,1.715223975474285e-06,1.0024653313846778e-49,1.7082402579942424e-06,0.938,7.624615192214282e-23,0.0008382746167752169,1.3336864845573384e-12,1.365933139137472e-10,7.243168183519354e-06,0.0,0.0,0.029761751698178632,0.009580914642558006,0.049998180737540025,2.859309607792593e-29,1.5397254728504732e-34,0.0019912565879435067,2.552527453413238e-43,1.1297052820166229e-32
1.1917888581220924e-08,0.048764219312884285,1.501096989246448e-06,5.3731630642026426e-11,1.7150381199909737e-06,1.0528719502955387e-49,1.7099281263130118e-06,0.938,7.815275849967834e-23,0.0008414976061148655,1.355435717542936e-12,1.370240004898353e-10,7.242384668178509e-06,0.0,0.0,0.02975852708170746,0.009579303342588438,0.04999818053356431,2.9678067056305226e-29,1.5853956389181606e-34,0.0019912564632555093,2.671604902302313e-43,1.1774668457802908e-32
1.1965834720459808e-08,0.048764219312884285,1.5019861968005663e-06,5.412166818226441e-11,1.7148523381452962e-06,1.1018558892693517e-49,1.7115969408513788e-06,0.938,8.009781139555875e-23,0.000844719355240463,1.3774266532877816e-12,1.37454691675699e-10,7.241601493967491e-06,0.0,0.0,0.029755303742673107,0.009577692662608198,0.049998180329750334,3.079861850451742e-29,1.6322051069614818e-34,0.0019912563568101377,2.795638090863942e-43,1.2270037472813444e-32
1.201378085969869e-08,0.048764219312884285,1.5028570476719332e-06,5.451194792578186e-11,1.7146666298651699e-06,1.1459498716400907e-49,1.7132469295957852e-06,0.938,8.208189194870575e-23,0.0008479398649474219,1.399660559302486e-12,1.3788538614424328e-10,7.240818659824191e-06,0.0,0.0,0.02975208167982575,0.009576082602219697,0.04999818012609797,3.1955728249295325e-29,1.6801767933494908e-34,0.0019912562683808955,2.9248078969319008e-43,1.2783726758799553e-32
1.2061726998937574e-08,0.048764219312884285,1.5037097671202724e-06,5.490245889607589e-11,1.714480995078826e-06,1.2028805217840434e-49,1.7148783182231468e-06,0.938,8.410558712990339e-23,0.0008511591360303472,1.4221386989107139e-12,1.3831608260708082e-10,7.240036164693655e-06,0.0,0.0,0.02974886089192098,0.00957447316102574,0.04999817992260704,3.315039555075751e-29,1.7293339600249847e-34,0.0019912561977435887,3.0593008297781547e-43,1.3316318226951968e-32
1.2109673138176457e-08,0.048764219312884285,1.504544578108834e-06,5.529319022688862e-11,1.7142954337148042e-06,1.2596687010168733e-49,1.7164913301125706e-06,0.938,8.616948956033531e-23,0.0008543771692830393,1.4448623312263921e-12,1.3874677981372483e-10,7.239254007528552e-06,0.0,0.0,0.029745641377719782,0.009572864338629538,0.04999817971927742,3.4383641443795067e-29,1.7797002178415017e-34,0.0019912561446763103,3.199309227931018e-43,1.386840911727825e-32
1.215761927741534e-08,0.048764219312884285,1.5053617013164461e-06,5.5684131161604255e-11,1.714109945701955e-06,1.3076180045701171e-49,1.7180861863573653e-06,0.938,8.82741975299524e-23,0.0008575939654984952,1.4678327111315888e-12,1.3917747655079602e-10,7.238472187289611e-06,0.0,0.0,0.02974242313598852,0.009571256134634696,0.049998179516108965,3.5656509082549945e-29,1.8312995299112307e-34,0.0019912561089594303,3.345031373029433e-43,1.444061231430028e-32
1.2205565416654224e-08,0.048764219312884285,1.5061613551498437e-06,5.607527105263436e-11,1.7139245309694369e-06,1.3714172762849554e-49,1.7196631057773373e-06,0.938,9.042031501567064e-23,0.0008608095254689109,1.4910510892550699e-12,1.3960817164124298e-10,7.237690702946007e-06,0.0,0.0,0.029739206165498865,0.00956964854864523,0.049998179313101535,3.697006408798296e-29,1.884156214963738e-34,0.0019912560903755827,3.496671612562351e-43,1.503355666725096e-32
1.2253511555893107e-08,0.048764219312884285,1.5069437557562678e-06,5.6466599360791447e-11,1.7137391894467135e-06,1.4376575742404327e-49,1.7212223049313544e-06,0.938,9.260845169940038e-23,0.0008640238499856828,1.5145187119515114e-12,1.400388639435763e-10,7.2369095534757135e-06,0.0,0.0,0.029735990465027843,0.00956804158026554,0.049998179110254955,3.832539489852895e-29,1.9382949507153978e-34,0.0019912560887096506,3.654440586181586e-43,1.564788731479945e-32
