Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
2.0717249237654e-19,0.05954180215024143,5.590551075531146e-17,2.8036087528610895e-34,5.6621230418945506e-14,1.8510128385108844e-138,6.316900443503214e-17,4.799081044476833e-119,8.739990543983477e-100,0.938,5.986028346267811e-73,8.496962932237076e-16,1.763680778265395e-49,7.26349349535014e-18,1.863517022694976e-15,0.0,0.0,0.03737792143893779,0.009999999999999577,0.04999999999994338,3.640152480986889e-93,2.218260509592449e-91,0.0019999999999980814,3.245906017835854e-141
3.107587389078223e-19,0.05954180215024143,8.385826622545033e-17,5.8045159318049895e-34,8.493184465954881e-14,6.6699838866780475e-137,9.475350680962658e-17,6.094771782998878e-118,1.010536360078529e-98,0.938,3.294990011300028e-72,1.2745444412940261e-15,4.81715928853731e-49,1.0895240202460479e-17,2.7952755357095283e-15,0.0,0.0,0.03737792143890806,0.009999999999999365,0.049999999999915064,4.945416228993596e-93,1.4447952745421215e-90,0.0019999999999971217,1.2686966142067331e-139
4.143449854391046e-19,0.05954180215024143,1.118110216955366e-16,9.871961493814503e-34,1.1324245819142908e-13,4.147510706835326e-136,1.2633800921923006e-16,3.1181873228615617e-117,4.5468128526581854e-98,0.938,1.05745010764928e-71,1.6993925893987842e-15,1.0079108723710254e-48,1.4526986874494845e-17,3.727034047778109e-15,0.0,0.0,0.037377921438878324,0.009999999999999154,0.049999999999886746,8.269973286612788e-93,5.311838593232832e-90,0.001999999999996162,8.865411162950351e-139
5.179312319703869e-19,0.05954180215024143,1.3976377716556667e-16,1.508212682087008e-33,1.4155307096396324e-13,2.114640940745587e-135,1.579225116663432e-16,1.2225792047529577e-116,1.6195866828929695e-97,0.938,2.763083156798768e-71,2.1242407375404416e-15,1.8348632582953806e-48,1.8158733508947815e-17,4.658792558833147e-15,0.0,0.0,0.03737792143884859,0.009999999999998942,0.04999999999985843,1.4313776181880972e-92,1.5643653292160793e-89,0.0019999999999952022,4.782029051865976e-138
7.251037250329515e-19,0.05954180215024143,1.9566928810545433e-16,2.900239624108539e-33,1.9817429418329573e-13,6.960307716443806e-134,2.210915166754547e-16,2.8717244886395515e-115,2.3234774807456984e-96,0.938,1.5456721393387025e-70,2.9739370339367706e-15,4.844580339548954e-48,2.5422226662748914e-17,6.522309577838938e-15,0.0,0.0,0.03737792143878913,0.009999999999998517,0.0499999999998018,1.743656283284337e-92,1.3127774672470674e-88,0.0019999999999932828,2.9154589678733405e-136
9.32276218095516e-19,0.05954180215024143,2.515747990451134e-16,4.756385731751718e-33,2.5479551431852156e-13,4.856352161772975e-133,2.842605218369129e-16,1.7325364612557416e-114,1.1603179239257248e-95,0.938,5.109418256529412e-70,3.823633330482966e-15,1.0044028467158031e-47,3.2685719663912043e-17,8.3858265927282e-15,0.0,0.0,0.03737792143872967,0.009999999999998092,0.04999999999974517,7.36786356457239e-92,5.364204434562981e-88,0.0019999999999913633,2.377118616980447e-135
1.3466212042206453e-18,0.05954180215024143,3.6338582092374585e-16,9.860840117821177e-33,3.6803794533795397e-13,1.8144297781438195e-131,4.105985326168052e-16,4.639943782033568e-113,1.8897047148035562e-94,0.938,3.421430449670683e-69,5.523025924024895e-15,3.0179404197500053e-47,4.721270520838876e-17,1.2112860610158876e-14,0.0,0.0,0.03737792143861075,0.009999999999997242,0.049999999999631915,1.0088930368727878e-90,5.619728425235077e-87,0.0019999999999875243,1.5186747658763272e-133
2.1753111764709034e-18,0.05954180215024143,5.870078646782678e-16,2.563835622523772e-32,5.945227703730372e-13,1.7937556466895203e-129,6.632745560044785e-16,3.424076245025915e-111,7.213797854717213e-93,0.938,4.257426986895739e-68,8.921811112906886e-15,1.2975100675650374e-46,7.626667446595837e-17,1.9566928595629227e-14,0.0,0.0,0.03737792143837291,0.009999999999995542,0.0499999999994054,1.3032895733562737e-89,1.292967135493324e-85,0.0019999999999798465,2.95879920799552e-131
3.83269112097142e-18,0.05954180215024143,1.0342519521763399e-15,7.946765143311475e-32,1.0474922724293415e-12,3.5004873982628988e-127,1.1686266100913198e-15,4.500275410698865e-109,4.776531238689673e-91,0.938,8.11652135766864e-67,1.5719381497863338e-14,7.306438738004401e-46,1.343746056556237e-16,3.447506436900754e-14,0.0,0.0,0.03737792143789722,0.009999999999992144,0.049999999998952376,2.067683718722734e-88,4.820147155796139e-84,0.001999999999964491,1.151140460474526e-128
7.147451009972454e-18,0.05954180215024143,1.928740127128599e-15,2.762233518093954e-31,1.9534306844873893e-12,1.0364220751037164e-124,2.179330747510949e-15,8.120001173768146e-107,4.320379730068961e-89,0.938,1.978539617392393e-65,2.931452229654611e-14,4.851748980757345e-45,2.5059043873309157e-16,6.429133512551533e-14,0.0,0.0,0.03737792143694585,0.009999999999985345,0.04999999999804632,3.2948605991990876e-87,2.3310713090462104e-82,0.0019999999999337804,6.809194709088118e-126
1.377697078797452e-17,0.05954180215024143,3.717716476857575e-15,1.0261241110913039e-30,3.765305140389311e-12,3.8079460804440307e-122,4.200739139333876e-15,1.736797140318955e-104,4.625435130248966e-87,0.938,5.5065892596804125e-64,5.650480400899101e-14,3.527044908516386e-44,4.830219876806905e-16,1.2392387347753744e-13,0.0,0.0,0.03737792143504311,0.00999999999997175,0.049999999996234216,5.270593310912748e-86,1.2931040937427217e-80,0.001999999999872359,5.001545824341979e-123
2.7036010343978654e-17,0.05954180215024143,7.295669175613356e-15,3.951491748797536e-30,7.389044579360169e-12,2.0085861296568873e-119,8.243556390913938e-15,4.0588516746258435e-102,5.407416915680797e-85,0.938,1.6418373456556361e-62,1.1088536789419776e-13,2.6880459655962433e-43,9.478846167470158e-16,2.4318893753760985e-13,0.0,0.0,0.03737792143123764,0.00999999999994456,0.04999999999261001,6.643114231384974e-86,7.698817567970614e-79,0.001999999999749516,5.273683625699442e-120
5.355408945598692e-17,0.05954180215024143,1.445157457031624e-14,1.5504561682012757e-29,1.4636485566154924e-11,8.02053556381438e-117,1.6329192765807334e-14,9.924424056673277e-100,6.612469704183629e-83,0.938,5.070247269325482e-61,2.1964649750587562e-13,2.098594896846395e-42,1.8776079995677434e-15,4.817190150818793e-13,0.0,0.0,0.03737792142362673,0.00999999999989018,0.049999999985361636,1.1340214220061622e-85,4.7514180303891956e-77,0.00199999999950383,4.213258770645006e-117
8.007216856799519e-17,0.05954180215024143,2.1607479961274236e-14,3.4660836335125763e-29,2.188387603166044e-11,9.076398400077704e-116,2.4414831636340507e-14,9.69772621462319e-99,5.608764705463654e-82,0.938,2.8658187876798676e-60,3.2840762957256815e-13,6.622608187778382e-42,2.8073288819771588e-15,7.202490251916614e-13,0.0,0.0,0.037377921416015876,0.0099999999998358,0.04999999997811332,1.6356290522842647e-83,3.262904283951312e-76,0.0019999999992581442,5.32220700934061e-116
1.0659024768000345e-16,0.05954180215024143,2.876338534848736e-14,6.14204440331487e-29,2.9131215976212087e-11,8.517984625484351e-115,3.250047300250707e-14,5.688551692309602e-98,2.9655584890600824e-81,0.938,1.0323880617309247e-59,4.3716876409426945e-13,1.5066536179310315e-41,3.737047263981668e-15,9.58778967866975e-13,0.0,0.0,0.03737792140840508,0.00999999999978142,0.04999999997086505,4.44429708874597e-83,1.3673538995374968e-75,0.0019999999990124584,5.163307621430469e-115
1.3310832679201172e-16,0.05954180215024143,3.5919290731955624e-14,9.578351746390673e-29,3.637850540015642e-11,5.512418791801634e-114,4.0586116864300455e-14,2.5014731525094604e-97,1.1888243814403954e-80,0.938,2.891233444922341e-59,5.459299010709729e-13,2.8697571886275185e-41,4.666763145587889e-15,1.1973088431078397e-12,0.0,0.0,0.03737792140079433,0.00999999999972704,0.04999999996361683,7.724525744825307e-83,4.369663854428995e-75,0.0019999999987667725,3.56199067762765e-114
1.8614448501602826e-16,0.05954180215024143,5.0231101487657594e-14,1.8732055355924505e-28,5.087293268750804e-11,1.1129454621109048e-112,5.675741207474314e-14,2.9887088554411507e-96,1.1697434239972857e-79,0.938,1.4386293918008649e-58,7.634521823893635e-13,7.621984181504889e-41,6.526187407629978e-15,1.674368391286291e-12,0.0,0.0,0.03737792138557298,0.009999999999618278,0.04999999994912055,1.1174578924260087e-82,2.7680798987360466e-74,0.001999999998275401,9.048714226577124e-113
2.3918064324004477e-16,0.05954180215024143,6.454291222838024e-14,3.0927300893359113e-28,6.536715789649454e-11,7.718309809358714e-112,7.292871726761566e-14,1.6508882514881602e-95,5.636310659379803e-79,0.938,4.704435120736827e-58,9.809744735276892e-13,1.5935360491559513e-40,8.385601668156465e-15,2.1514276697271692e-12,0.0,0.0,0.03737792137035183,0.009999999999509516,0.049999999934624464,1.1429283878769318e-82,1.070500542132157e-73,0.0019999999977840304,6.748475773422108e-112
2.922168014640613e-16,0.05954180215024143,7.885472295412369e-14,4.616420041135255e-28,7.986118103004191e-11,3.8382465255908036e-111,8.910003244286232e-14,6.685624543347668e-95,2.027013823006942e-78,0.938,1.226496392665778e-57,1.1984967744858969e-12,2.8880020351061123e-40,1.024500592722319e-14,2.628486678430635e-12,0.0,0.0,0.03737792135513088,0.009999999999400754,0.04999999992012858,1.1352340404600902e-82,3.2226561619142966e-73,0.001999999997292659,3.648451241821838e-111
3.452529596880778e-16,0.05954180215024143,9.316653366488804e-14,6.444286501986394e-28,9.435500209105134e-11,1.5334949473653382e-110,1.0527135760042791e-13,2.2742226012050073e-94,6.168437137498975e-78,0.938,2.7670782983775814e-57,1.4160190852639326e-12,4.7517137987515384e-40,1.2104400184885515e-14,3.1055454173968482e-12,0.0,0.0,0.03737792133991013,0.009999999999291992,0.0499999999056329,1.1706937361448217e-82,8.316392565921748e-73,0.0019999999968012888,1.6210879272382625e-110
4.513252761361108e-16,0.05954180215024143,1.2179015504147988e-13,1.1012591583052002e-27,1.2334203800658778e-10,1.682463178807876e-109,1.3761403786230411e-13,2.708824304859404e-93,4.82627037192072e-77,0.938,1.0898389430460388e-56,1.8510637362792887e-12,1.0594075412321987e-39,1.58231586962094e-14,4.059662086118128e-12,0.0,0.0,0.03737792130946925,0.00999999999907447,0.049999999876642144,1.1591949192370632e-82,4.535469816830567e-72,0.0019999999958185484,3.1381540352956857e-109
5.573975925841438e-16,0.05954180215024143,1.504137763581565e-13,1.6797731724816082e-27,1.523282656656612e-10,9.47151428193752e-109,1.6995675805281484e-13,1.457091049950073e-92,2.1118684510788256e-76,0.938,3.1407048854245964e-56,2.2861084265733453e-12,1.994580980906562e-39,1.9541877202558605e-14,5.013777675892251e-12,0.0,0.0,0.03737792127902919,0.009999999998856948,0.049999999847652195,1.7998757851886587e-82,1.62005693326117e-71,0.001999999994835809,2.1262184260423534e-108
6.634699090321769e-16,0.05954180215024143,1.790373976149188e-13,2.379979315377065e-27,1.8131368509078508e-10,3.87503134990494e-108,2.022995181715316e-13,5.5477848848913216e-92,6.917811254159558e-76,0.938,7.459694670619813e-56,2.721153156145693e-12,3.3630586913348655e-39,2.3260555704362787e-14,5.967892186720455e-12,0.0,0.0,0.03737792124858992,0.009999999998639425,0.04999999981866305,1.9871116752010064e-82,4.537162270312611e-71,0.001999999993853071,9.87718265251598e-108
8.75614541928243e-16,0.05954180215024143,2.362846399487036e-13,4.1455024952561026e-27,2.3928209932927907e-10,4.119201344190799e-107,2.6698515819186857e-13,6.021147294417013e-91,5.277222358671834e-75,0.938,3.043532932014408e-55,3.5912427331236143e-12,7.729606034386511e-39,3.0697792696055513e-14,7.876117971544069e-12,0.0,0.0,0.037377921187713825,0.009999999998204381,0.049999999760687204,2.8377985156459846e-82,2.526794248184882e-70,0.001999999991887598,1.5674299774462098e-106
1.2999038077203752e-15,0.05954180215024143,3.5077912389733724e-13,9.137234095941558e-27,3.5520922999016274e-10,1.1221163135105448e-105,3.9635691735214724e-13,2.0523741161885064e-89,1.0148399338623524e-73,0.938,2.3121606589670054e-54,5.331422358400854e-12,2.52902630017706e-38,4.5571786643819755e-14,1.1692556593894832e-11,0.0,0.0,0.03737792106597133,0.009999999997334292,0.0499999996447452,9.470541495314786e-83,3.1260730212758405e-69,0.0019999999879566654,7.867260093264887e-105
1.7241930735125075e-15,0.05954180215024143,4.65273606887433e-13,1.6077006324219335e-26,4.711234314312218e-10,1.002236518532312e-104,5.257293153156922e-13,1.6064894390371e-88,6.531239195277323e-73,0.938,9.29997377319753e-54,7.0716026120847054e-12,5.902011979285697e-38,6.0445140567024e-14,1.550897795324979e-11,0.0,0.0,0.037377920944241784,0.009999999996464204,0.04999999952881612,1.179350499663098e-82,1.6080182128689975e-68,0.001999999984025749,8.150865901753671e-104
2.572771605096772e-15,0.05954180215024143,6.942625699922209e-13,3.580288241246579e-26,7.029130524215229e-10,2.8740170307834875e-103,7.844760275427836e-13,5.171019354607728e-87,1.2617356546586677e-71,0.938,7.165579933351002e-53,1.0551965004567008e-11,1.961161612676451e-37,9.018992844984686e-14,2.31417688832898e-11,0.0,0.0,0.03737792070082153,0.009999999994724026,0.04999999929699675,-3.93821104605348e-82,1.9696714692490854e-67,0.001999999976163969,4.064259583879925e-102
3.4213501366810364e-15,0.05954180215024143,9.23251529263487e-13,6.332755012432241e-26,9.34650973834087e-10,2.558848069747984e-102,1.043225294653561e-12,3.983710613452388e-86,8.058307058080523e-71,0.938,2.885757448859712e-52,1.4032329910360078e-11,4.6128506576355986e-37,1.1993215656469843e-13,3.07744907622991e-11,0.0,0.0,0.03737792045745304,0.009999999992983849,0.04999999906522908,4.1639776343629174e-81,1.0030854768015929e-66,0.0019999999683022584,4.17232113806147e-101
4.269928668265301e-15,0.05954180215024143,1.1522404847016504e-12,9.865542886589759e-26,1.1663372072004115e-09,1.463227866051523e-101,1.3019771164284595e-12,1.946292275010437e-85,3.418107454136861e-70,0.938,8.492754002301211e-52,1.751269732925348e-11,8.968210625635383e-37,1.496718251317366e-13,3.8407143590912677e-11,0.0,0.0,0.037377920214136294,0.009999999991243671,0.04999999883351309,1.9486792538651786e-80,3.5252810762039217e-66,0.0019999999604406165,2.6590090384023104e-100
5.118507199849566e-15,0.05954180215024143,1.3812294363071307e-12,1.4179093804321226e-25,1.3979717640493594e-09,6.3148253430314e-101,1.560731492647933e-12,7.336178706291008e-85,1.1427229589964077e-69,0.938,2.0628906657323277e-51,2.09930672610368e-11,1.545046103239834e-36,1.7940893437109993e-13,4.603972736976552e-11,0.0,0.0,0.03737791997087131,0.009999999989503494,0.049999998601848776,4.261075533491028e-80,9.944009682909008e-66,0.0019999999525790436,1.268892336774866e-99
5.96708573143383e-15,0.05954180215024143,1.6102183840803472e-12,1.927384970543057e-25,1.6295546559071557e-09,2.1833118472638806e-100,1.819488423092455e-12,2.3094760843180156e-84,3.2252121979566886e-69,0.938,4.3888393127935216e-51,2.4473439705499645e-11,2.448309654082859e-36,2.091434845029072e-13,5.3672242099492634e-11,0.0,0.0,0.03737791972765805,0.009999999987763316,0.04999999837023614,6.981359158119147e-80,2.4123126362950426e-65,0.0019999999447175396,4.864620158002079e-99
7.66424279460236e-15,0.05954180215024143,2.068196268131664e-12,3.1808744215274645e-25,2.0925654907418804e-09,1.6669789662971874e-99,2.33700994577863e-12,1.6735191487249796e-83,1.8484650482444106e-68,0.938,1.5159638050930815e-50,3.143419213162239e-11,5.189479208942524e-36,2.6860490832423777e-13,6.893706441410954e-11,0.0,0.0,0.03737791924138668,0.009999999984282961,0.0499999979071658,1.1743197298061123e-79,1.0510959152580583e-64,0.0019999999289947398,4.874183175832433e-98
9.361399857770888e-15,0.05954180215024143,2.526174136858953e-12,4.747376192791874e-25,2.555369803862539e-09,8.220962349006465e-99,2.854541682731154e-12,7.944395717382711e-83,7.35332943496637e-68,0.938,4.0976544409448877e-50,3.83949546059389e-11,9.459669341816873e-36,3.280560983562953e-13,8.420161053984307e-11,0.0,0.0,0.03737791875532209,0.009999999980802607,0.04999999744430198,2.1222349009794027e-79,3.425851713657772e-64,0.001999999913272216,2.8506872479690056e-97
1.1058556920939417e-14,0.05954180215024143,2.9841519902655628e-12,6.627243835372828e-25,3.0179676873856927e-09,3.115569325090385e-98,3.372083632194498e-12,2.893140726364531e-82,2.3167835134868896e-67,0.938,9.394852718882404e-50,4.5355727126766574e-11,1.5598655683967452e-35,3.874970563593412e-13,9.94658804817728e-11,0.0,0.0,0.037377918269464204,0.009999999977322252,0.0499999969816446,4.018089841230078e-79,9.19007454428446e-64,0.001999999897549968,1.233227947349159e-96
1.2755713984107945e-14,0.05954180215024143,3.4421298283548397e-12,8.820830900283336e-25,3.4803592333870075e-09,9.786478593565068e-98,3.889635792413433e-12,8.788493571653762e-82,6.210019321834081e-67,0.938,1.9145370994526208e-49,5.231650969242312e-11,2.3946645384747687e-35,4.4692778409333554e-13,1.1472987424497815e-10,0.0,0.0,0.03737791778381292,0.009999999973841897,0.049999996519193554,8.594171066617185e-79,2.1457705767153015e-63,0.0019999998818279966,4.353204420222672e-96
1.6150028110445002e-14,0.05954180215024143,4.358085458594781e-12,1.4150577500730274e-24,4.404523680922321e-09,6.533719141691135e-97,4.924770738098659e-12,6.076912377391659e-81,3.305574614165967e-66,0.938,6.2383258246024464e-49,6.623810495149501e-11,4.863262183958517e-35,5.657585557925013e-13,1.452570332555328e-10,0.0,0.0,0.0373779168131298,0.009999999966881185,0.04999999559491009,4.029854771866732e-78,8.892482510507733e-63,0.001999999850384882,3.915899386765422e-95
2.2938656363119118e-14,0.05954180215024143,6.189996535413764e-12,2.859026000424761e-24,6.250380572512371e-09,1.099997486285683e-95,6.995163081339407e-12,1.208103991234862e-79,4.1588527899222245e-65,0.938,3.6401597928181074e-48,9.408141593359387e-11,1.3952976171690721e-34,8.032974133668941e-13,2.0630803735543013e-10,0.0,0.0,0.03737791487423875,0.009999999952959767,0.04999999374881519,5.025299753288668e-77,7.588567617750902e-62,0.001999999787501967,1.0931069005624834e-93
2.904179629823153e-14,0.05954180215024143,7.836928406813052e-12,4.5889859009795724e-24,7.907040705464293e-09,7.265588205152072e-95,8.856634846553581e-12,7.369808572500188e-79,2.1015741967619834e-64,0.938,1.1827477588535869e-47,1.1911335863877457e-10,2.8348622271397973e-34,1.0167109929723937e-12,2.6119058553074827e-10,0.0,0.0,0.037377913133942314,0.009999999940444078,0.04999999209194108,2.5371761084697722e-76,3.093000936445289e-61,0.0019999997309724867,8.310248944842957e-93
3.514493623334394e-14,0.05954180215024143,9.48386008058724e-12,6.729489472967624e-24,9.561045084551295e-09,3.274925062767792e-94,1.0718238416039926e-11,3.213028885853698e-78,7.779140889435193e-64,0.938,3.063485404490259e-47,1.4414543101244612e-10,5.029768376525879e-34,1.2299925166056974e-12,3.1606956288431565e-10,0.0,0.0,0.03737791139630506,0.00999999992792839,0.04999999043772272,9.447037562629446e-76,9.611792684162854e-61,0.001999999674446578,4.37246358218336e-92
4.319850441684738e-14,0.05954180215024143,1.165711431119989e-11,1.0185143937256504e-23,1.173957536126383e-08,1.7313053896869132e-93,1.3174970803788826e-11,1.5744005263677315e-77,3.2424868479005935e-63,0.938,8.581949439059217e-47,1.7717739720245325e-10,9.354542698390687e-34,1.5112321234863619e-12,3.884811805194821e-10,0.0,0.0,0.037377909107419977,0.009999999911412967,0.04999998825891009,3.9560326063418927e-75,3.279465177064429e-60,0.0019999995998617064,2.736292415555417e-91
5.125207260035082e-14,0.05954180215024143,1.383036819831428e-11,1.4362313052425298e-23,1.3913498388664163e-08,6.69787767736042e-93,1.563193237160212e-11,6.3849979528313695e-77,1.0790670769870708e-62,0.938,2.018898725432664e-46,2.1020958886712574e-10,1.5646121457243734e-33,1.7922421129023148e-12,4.608865812876411e-10,0.0,0.0,0.03737790682314813,0.009999999894897546,0.0499999860847047,1.316414712136531e-74,9.167893719698229e-60,0.001999999525283052,1.3018880035150367e-90
5.930564078385426e-14,0.05954180215024143,1.600362174228386e-11,1.926477470082826e-23,1.6082823910342277e-08,2.1557834289491102e-92,1.808912293262189e-11,2.008140310336334e-76,2.9731180698591933e-62,0.938,4.187491705538118e-46,2.432420058273243e-10,2.4278151206479647e-33,2.073022672211125e-12,5.332857657312586e-10,0.0,0.0,0.03737790454347978,0.009999999878382126,0.04999998391509683,3.636800982957641e-74,2.1915574027135507e-59,0.0019999994507106144,4.755225848705843e-90
6.735920896735769e-14,0.05954180215024143,1.817687494346115e-11,2.4896306759970843e-23,1.824756164928888e-08,6.0335152897359524e-92,2.0546542300141914e-11,5.4703549608965006e-76,7.194607155828791e-62,0.938,7.914981013735516e-46,2.7627464790404515e-10,3.5626485036315024e-33,2.3535739886173654e-12,6.056787343927341e-10,0.0,0.0,0.037377902268405205,0.009999999861866709,0.04999998175007672,8.825153041583631e-74,4.6908821762856935e-59,0.0019999993761443922,1.4688026693660956e-89
7.541277715086113e-14,0.05954180215024143,2.0350127802197763e-11,3.126068710248808e-23,2.0407721307923694e-08,1.5031580507447174e-91,2.3004190287607626e-11,1.321446588144322e-75,1.5737619369498564e-61,0.938,1.3919674168789287e-45,3.0930751491842007e-10,5.0069183675794296e-33,2.6338962491726976e-12,6.780654878144024e-10,0.0,0.0,0.03737789999791471,0.009999999845351293,0.0499999795896347,1.9362297574617858e-73,9.200556719626677e-59,0.001999999301584386,3.9962446816524275e-89
8.346634533436457e-14,0.05954180215024143,2.252338031884438e-11,3.8361693596169514e-23,2.256331256815742e-08,3.4015835858994176e-91,2.5462066708615935e-11,2.9279010967235513e-75,3.182793605454877e-61,0.938,2.312155085951853e-45,3.423406066917162e-10,6.79865182069311e-33,2.913989640776043e-12,7.504460265385325e-10,0.0,0.0,0.03737789773199859,0.00999999982883588,0.049999977433761084,3.9274149374795306e-73,1.686716315506145e-58,0.001999999227030595,9.842579255825702e-89
9.1519913517868e-14,0.05954180215024143,2.4696632493750787e-11,4.620310410394551e-23,2.4714345091413152e-08,7.166885256594754e-91,2.7920171376915158e-11,6.010583549696112e-75,6.026822859032263e-61,0.938,3.665415543674479e-45,3.7537392304533636e-10,8.976097091380326e-33,3.1938543501736504e-12,8.228203511073279e-10,0.0,0.0,0.0373778954706472,0.009999999812320467,0.04999997528244621,7.457102842261871e-73,2.923929316537617e-58,0.0019999991524830185,2.219458518452629e-88
9.957348170137144e-14,0.05954180215024143,2.6869884327265848e-11,5.478869648389339e-23,2.68608285186919e-08,1.4135246685865073e-90,3.0378504106404816e-11,1.165990364437918e-74,1.0831371515220704e-60,0.938,5.5901223166802495e-45,4.0840746380081824e-10,1.1577723803298134e-32,3.4734905639592822e-12,8.951884620629269e-10,0.0,0.0,0.03737789321385091,0.00999999979580506,0.049999973135680414,1.3438214465949602e-72,4.841264092320272e-58,0.0019999990779416554,4.706570326266615e-88
1.0762704988487488e-13,0.05954180215024143,2.9043135819737523e-11,6.412224858924428e-23,2.900277247059265e-08,2.631847446777752e-90,3.283706471113563e-11,2.148183794052912e-74,1.86079464595287e-60,0.938,8.250798129452445e-45,4.41441228779835e-10,1.4642223059390017e-32,3.752898468574269e-12,9.675503599474016e-10,0.0,0.0,0.037377890961600074,0.009999999779289653,0.04999997099345411,2.314518739613778e-72,7.708074357384609e-58,0.001999999003406506,9.426197955681127e-88
1.1568061806837833e-13,0.05954180215024143,3.121638697151286e-11,7.420753826840005e-23,3.11401865474007e-08,4.692651834074352e-90,3.529585300530919e-11,3.8056623130821994e-74,3.079215949880644e-60,0.938,1.1843092808671273e-44,4.744752178041949e-10,1.8208507814554112e-32,4.0320782503077755e-12,1.0399060453027597e-09,0.0,0.0,0.037377888713885095,0.009999999762774247,0.049999968855757665,3.8400564003511243e-72,1.1877389471059264e-57,0.0019999989288775697,1.8031561649206884e-87
1.2373418625188178e-13,0.05954180215024143,3.338963778293803e-11,8.504834336492751e-23,3.32730803290548e-08,8.083394887772912e-90,3.775486880327817e-11,6.4837427773629124e-74,4.926368582100223e-60,0.938,1.6591975882299362e-44,5.07509430695841e-10,2.231571273391352e-32,4.311030095296691e-12,1.1122555186709432e-09,0.0,0.0,0.037377886470696405,0.009999999746258844,0.04999996672258152,6.158341588435605e-72,1.777785683514371e-57,0.0019999988543548458,3.301755541448821e-87
1.3178775443538523e-13,0.05954180215024143,3.556288825435824e-11,9.664844171757225e-23,3.540146337525547e-08,1.3416526032276925e-89,4.021411191954586e-11,1.0687668944782108e-73,7.653228241990068e-60,0.938,2.275787131428504e-44,5.405438672768515e-10,2.700319464979252e-32,4.589754189525962e-12,1.1845987805938288e-09,0.0,0.0,0.03737788423202445,0.009999999729743442,0.04999996459391611,9.589268618876295e-72,2.5945879023149914e-57,0.001999998779838333,5.820964780057496e-87
1.3984132261888868e-13,0.05954180215024143,3.773613838611788e-11,1.0901161116025655e-22,3.752534522549843e-08,2.1553811197462103e-89,4.267358216876623e-11,1.713580444720532e-73,1.158818202373992e-59,0.938,3.0638637397391494e-44,5.735785273694395e-10,3.2310532703064366e-32,4.868250718828672e-12,1.2569358316132278e-09,0.0,0.0,0.03737788199785967,0.009999999713228042,0.049999962469751906,1.4553595948826306e-71,3.703984370513006e-57,0.001999998705328032,9.937554163317913e-87
1.4789489080239213e-13,0.05954180215024143,3.990938817856036e-11,1.221416295220889e-22,3.964473539911801e-08,3.385505332430862e-89,4.513327936574369e-11,2.6796333413157154e-73,1.7149991820723988e-59,0.938,4.0572055221556895e-44,6.066134107959523e-10,3.827752852569712e-32,5.1465198688861785e-12,1.3292666722708874e-09,0.0,0.0,0.03737787976819256,0.009999999696712647,0.049999960350079385,2.1589905303890436e-71,5.185318917539862e-57,0.0019999986308239415,1.6474989157195906e-86
1.5594845898589558e-13,0.05954180215024143,4.2082637632028235e-11,1.360422746273559e-22,4.175964339528305e-08,5.205743899879065e-89,4.759320332543318e-11,4.095566966516747e-73,2.4864853985379673e-59,0.938,5.293575199606031e-44,6.396485173788724e-10,4.494420622417887e-32,5.424561825228097e-12,1.4015913031084884e-09,0.0,0.0,0.03737787754301362,0.009999999680197252,0.04999995823488902,3.1375466601860664e-71,7.132113818546492e-57,0.0019999985563260614,2.660848565237474e-86
1.6400202716939903e-13,0.05954180215024143,4.425588674686317e-11,1.5071732429554807e-22,4.38700786930926e-08,7.795202445115361e-89,5.005335386293981e-11,6.12795706750201e-73,3.5384113604881027e-59,0.938,6.815262871249492e-44,6.726838469408171e-10,5.23508127848767e-32,5.702376773232586e-12,1.4739097246676461e-09,0.0,0.0,0.03737787532231335,0.009999999663681858,0.049999956124171366,4.4752839250719756e-71,9.654873106928907e-57,0.001999998481834391,4.1944505072923726e-86
1.7205559535290248e-13,0.05954180215024143,4.642913552340596e-11,1.661705563413357e-22,4.597605075154615e-08,1.1421048143802734e-88,5.251373079351907e-11,8.994563093677856e-73,4.951196899867974e-59,0.938,8.668943705758816e-44,7.057193993045375e-10,6.053781794878934e-32,5.9799648981262524e-12,1.546221937489913e-09,0.0,0.0,0.037377873106082316,0.009999999647166467,0.04999995401791695,6.276180708543321e-71,1.2881535834333092e-56,0.001999998407348929,6.471654544085561e-86
1.8010916353640594e-13,0.05954180215024143,4.860238396199642e-11,1.8240574857462474e-22,4.807756900972564e-08,1.6549915450987126e-88,5.497433393257618e-11,1.297037528631833e-72,6.82220672154613e-59,0.938,1.0906700808277138e-43,7.387551742929193e-10,6.954591498425588e-32,6.257326384984688e-12,1.6185279421167745e-09,0.0,0.0,0.037377870894311056,0.009999999630651077,0.04999995191611634,8.667393274217776e-71,1.6962754915155159e-56,0.001999998332869676,9.786546455122215e-86
